"ID_number","Diameter_in","Height_ft","Ht2LC_ft"
7564,2.7,21.2,10.6
7565,3.3,26.8,13.4
7566,2.7,20,10
7567,14.2,90.3,45.15
7568,1.7,13.6,6.8
7569,3.1,24.3,12.15
7570,7.2,52.7,26.35
7571,1.3,10.7,5.35
7572,0,5.9,2.95
7573,1.9,14.4,7.2
7574,11.8,80.1,40.05
7575,15.1,95.6,47.8
7576,4.9,36.2,18.1
7577,48.3,200.2,100.1
7578,0.7,4.8,2.4
7579,4.9,36,18
7580,2.7,20.5,10.25
7581,3.3,25.4,12.7
7582,9.7,65.2,32.6
7583,2.4,19.9,9.95
7584,5,36.4,18.2
7585,4.8,37.8,18.9
7586,0.5,6.5,3.25
7587,7,50,25
7588,1.8,14.9,7.45
7589,0.8,9.3,4.65
7590,4.8,36.3,18.15
7591,0.2,3.1,1.55
7592,0.7,6.9,3.45
7593,8.4,59.2,29.6
7594,4.2,34.1,17.05
7595,0.5,5.3,2.65
7596,2.9,23.3,11.65
7597,13.1,86.3,43.15
7598,2.3,16.9,8.45
7599,5,37.3,18.65
7600,17.8,107.5,53.75
7601,6.6,48.7,24.35
7602,0.2,4.7,2.35
7603,11.4,77.4,38.7
7604,9.6,66.3,33.15
7605,1.7,13.8,6.9
7606,8,57.3,28.65
7607,14.1,92.7,46.35
7608,0.5,6.8,3.4
7609,4.2,32.4,16.2
7610,0.9,7.6,3.8
7611,3.1,25,12.5
7612,8.4,60.6,30.3
7613,6,44.8,22.4
7614,4.8,36.3,18.15
7615,5.4,39.5,19.75
7616,4.2,31.2,15.6
7617,3.9,30,15
7618,6.3,44.7,22.35
7619,10.5,70.1,35.05
7620,3.4,25.3,12.65
7621,2.1,15.9,7.95
7622,6.8,50.1,25.05
7623,4,31.4,15.7
7624,4.6,33.9,16.95
7625,5.9,45.2,22.6
7626,9.2,63.1,31.55
7627,1.9,16.9,8.45
7628,1.3,10.2,5.1
7629,4.7,35.8,17.9
7630,7.4,54.1,27.05
7631,4.5,35.4,17.7
7632,8.1,59.8,29.9
7633,3.8,30.6,15.3
7634,13.9,87.8,43.9
7635,6.3,47.2,23.6
7636,6.7,49.8,24.9
7637,3.5,26.2,13.1
7638,2.7,21,10.5
7639,1.3,10.6,5.3
7640,1,7.8,3.9
7641,0.1,5.8,2.9
7642,1.4,11.9,5.95
7643,5.8,43.7,21.85
7644,0.7,7.6,3.8
7645,5.1,37.3,18.65
7646,26.3,140,70
7647,7.8,55.3,27.65
7648,0.8,7.1,3.55
7649,4.1,30.4,15.2
7650,0.2,4.9,2.45
7651,0.3,4.7,2.35
7652,2.4,17.4,8.7
7653,12,80,40
7654,1.1,9.9,4.95
7655,8.1,58,29
7656,6.1,45.9,22.95
7657,8.8,63,31.5
7658,20,116.6,58.3
7659,21.1,120,60
7660,3.6,26.6,13.3
7661,1.8,11.5,5.75
7662,4.1,30.9,15.45
7663,0.7,6.3,3.15
7664,1.2,9.4,4.7
7665,12.5,83.1,41.55
7666,8,58.9,29.45
7667,1.9,16.2,8.1
7668,1.4,10.6,5.3
7669,4.7,34.5,17.25
7670,6.2,45.7,22.85
7671,10.6,70.8,35.4
7672,5,38.6,19.3
7673,1.7,13.7,6.85
7674,4.2,32.6,16.3
7675,2.3,17.6,8.8
7676,1.9,13,6.5
7677,10.3,70.1,35.05
7678,14.4,93.1,46.55
7679,0.7,7.2,3.6
7680,0.6,5,2.5
7681,11.6,78.8,39.4
7682,5.9,43.2,21.6
7683,8.7,60.6,30.3
7684,12.4,82.1,41.05
7685,1.1,7.8,3.9
7686,1.6,11.5,5.75
7687,1.3,8.9,4.45
7688,3,25.2,12.6
7689,4.8,35,17.5
7690,8.4,60.8,30.4
7691,6.6,49.7,24.85
7692,5.9,44.5,22.25
7693,3,23.9,11.95
7694,4.9,37.2,18.6
7695,1,9.3,4.65
7696,3,23.5,11.75
7697,10.2,70.2,35.1
7698,5.9,44.1,22.05
7699,9.5,67,33.5
7700,2.7,21.3,10.65
7701,4.6,35.7,17.85
7702,3.3,25.3,12.65
7703,1.9,14.1,7.05
7704,26.2,139,69.5
7705,1.8,16.4,8.2
7706,6.9,50.4,25.2
7707,5.4,40.4,20.2
7708,8.6,61.5,30.75
7709,7.1,52.1,26.05
7710,12.7,84,42
7711,7.1,52,26
7712,6.5,48.1,24.05
7713,0.7,7.7,3.85
7714,4.3,32.6,16.3
7715,15.5,95.8,47.9
7716,4.7,35.1,17.55
7717,12.8,83.3,41.65
7718,0.1,4.4,2.2
7719,11.8,80.8,40.4
7720,2,15.1,7.55
7721,12.3,83,41.5
7722,5.2,38.2,19.1
7723,0.6,6.6,3.3
7724,0.3,3.5,1.75
7725,1.3,10.9,5.45
7726,19.1,110.4,55.2
7727,3.1,24.5,12.25
7728,1.9,14.1,7.05
7729,0.6,6.6,3.3
7730,1.3,9.7,4.85
7731,6.9,50.5,25.25
7732,4,30.9,15.45
7733,3.7,28.1,14.05
7734,11.4,76.8,38.4
7735,0.3,5.8,2.9
7736,2.5,20.6,10.3
7737,0.4,6,3
7738,1.1,10.1,5.05
7739,9.6,66.9,33.45
7740,4.8,35.8,17.9
7741,2,15.5,7.75
7742,4.8,37.2,18.6
7743,3.1,24.9,12.45
7744,16.3,100.7,50.35
7745,3.3,26.1,13.05
7746,10.2,69.7,34.85
7747,1.2,9,4.5
7748,2,15.9,7.95
7749,1.8,14.3,7.15
7750,6,44,22
7751,0.6,6.4,3.2
7752,7.5,54.3,27.15
7753,4.9,36.8,18.4
7754,1,10.2,5.1
7755,0.8,7.7,3.85
7756,4.4,33.4,16.7
7757,0.2,4.1,2.05
7758,6.8,51.3,25.65
7759,0.5,4.9,2.45
7760,6.4,46.2,23.1
7761,10.4,72,36
7762,3.1,23.3,11.65
7763,5.6,41.7,20.85
7764,7.4,53.9,26.95
7765,7.7,55.9,27.95
7766,7.3,52.4,26.2
7767,1.3,9.8,4.9
7768,15.3,94.9,47.45
7769,0.6,8.4,4.2
7770,0.9,8.5,4.25
7771,2.3,17.2,8.6
7772,6.1,46.1,23.05
7773,3.9,28.3,14.15
7774,3,23.6,11.8
7775,9,64.3,32.15
7776,2.7,20.4,10.2
7777,7.6,54.5,27.25
7778,4.1,33,16.5
7779,16.2,99.6,49.8
7780,1.3,10.1,5.05
7781,0.4,3.5,1.75
7782,1.8,14.5,7.25
7783,2.2,15.2,7.6
7784,4.7,34.8,17.4
7785,0.6,6.1,3.05
7786,2.9,22,11
7787,1.5,12.5,6.25
7788,2.8,22.1,11.05
7789,0.2,5.1,2.55
7790,6,42.9,21.45
7791,6.5,45.9,22.95
7792,3.1,25.5,12.75
7793,3.1,24.3,12.15
7794,1,9.3,4.65
7795,1.6,13.4,6.7
7796,11.3,75.9,37.95
7797,4.5,33.7,16.85
7798,4,31.7,15.85
7799,2.5,18.2,9.1
7800,1.6,11.4,5.7
7801,6.4,48.4,24.2
7802,5.1,39.7,19.85
7803,4.2,31.1,15.55
7804,0.6,4.6,2.3
7805,5.3,40.6,20.3
7806,0.4,4.4,2.2
7807,2.1,15.7,7.85
7808,7.8,57.4,28.7
7809,4.8,34.7,17.35
7810,6.4,46.9,23.45
7811,3,25.4,12.7
7812,6.8,50.4,25.2
7813,3.6,28.2,14.1
7814,3.6,28,14
7815,4.8,35.1,17.55
7816,7.4,54.1,27.05
7817,1,8.8,4.4
7818,3.8,29.6,14.8
7819,8.9,62.1,31.05
7820,0.9,9.7,4.85
7821,4.8,36.8,18.4
7822,2.1,16.1,8.05
7823,0.1,3.1,1.55
7824,4.2,30.3,15.15
7825,8.5,59.5,29.75
7826,0.1,4.3,2.15
7827,16.2,100.1,50.05
7828,4.4,33.5,16.75
7829,0.1,4.3,2.15
7830,1.9,14.7,7.35
7831,9,62.3,31.15
7832,1.6,12.2,6.1
7833,2.8,22,11
7834,5.3,39.9,19.95
7835,0.4,5.1,2.55
7836,13.9,88.2,44.1
7837,1.7,15.4,7.7
7838,4.5,35.1,17.55
7839,7.2,53.3,26.65
7840,3.3,25.5,12.75
7841,2.5,19.9,9.95
7842,2.1,16.1,8.05
7843,1.6,12.4,6.2
7844,5.7,43.1,21.55
7845,0.2,5.5,2.75
7846,3.5,25.7,12.85
7847,11.8,77.6,38.8
7848,2.6,19.6,9.8
7849,3.4,25.5,12.75
7850,25.2,136.1,68.05
7851,6.4,48.2,24.1
7852,3.4,24.9,12.45
7853,0.2,4.9,2.45
7854,3.6,27.9,13.95
7855,2.6,19.4,9.7
7856,2.4,18.7,9.35
7857,9,63.9,31.95
7858,8.3,58.5,29.25
7859,6.8,51.2,25.6
7860,10.6,73.1,36.55
7861,1.1,8.8,4.4
7862,4.2,33.3,16.65
7863,0.1,3,1.5
7864,1,9.2,4.6
7865,0.9,8.4,4.2
7866,3.3,24.6,12.3
7867,7.6,54.9,27.45
7868,6.8,51.2,25.6
7869,1.3,11,5.5
7870,3.6,27.9,13.95
7871,0.2,5.5,2.75
7872,7.7,55.7,27.85
7873,0.1,2.6,1.3
7874,4.7,35.7,17.85
7875,6,43.3,21.65
7876,2.1,16.6,8.3
7877,7,51.9,25.95
7878,6.4,48.5,24.25
7879,4,31.8,15.9
7880,5.8,44.1,22.05
7881,2.4,19.3,9.65
7882,5.5,39.6,19.8
7883,1.4,12,6
7884,10.3,71.6,35.8
7885,4.7,35.9,17.95
7886,0.4,4.9,2.45
7887,2.2,14.3,7.15
7888,0.4,7,3.5
7889,3.1,23.2,11.6
7890,1.9,13.2,6.6
7891,10,67.4,33.7
7892,16.4,100.1,50.05
7893,7.5,55.2,27.6
7894,0.1,4.6,2.3
7895,2.5,20.2,10.1
7896,8.3,58.5,29.25
7897,1.6,13.2,6.6
7898,4.6,37.6,18.8
7899,0.1,4.4,2.2
7900,1,8,4
7901,3.7,28,14
7902,2.5,18.8,9.4
7903,5.5,41.5,20.75
7904,10.4,70.9,35.45
7905,0.2,5.4,2.7
7906,5.1,38.5,19.25
7907,4.1,33.5,16.75
7908,2.7,20.4,10.2
7909,1,7,3.5
7910,1.2,8.9,4.45
7911,2.8,23,11.5
7912,1,7.9,3.95
7913,3,22.2,11.1
7914,1.7,12.7,6.35
7915,1.2,8.9,4.45
7916,3.8,28.4,14.2
7917,6.6,48.6,24.3
7918,0.1,2.3,1.15
7919,4.1,32.1,16.05
7920,10.4,70.3,35.15
7921,8.8,60.9,30.45
7922,3.9,29.1,14.55
7923,11,74.6,37.3
7924,1.1,10.4,5.2
7925,2.7,22,11
7926,14.5,92,46
7927,0.5,5.4,2.7
7928,2.1,17,8.5
7929,1.3,8.4,4.2
7930,6.6,48.1,24.05
7931,1.2,9.7,4.85
7932,7.4,52.6,26.3
7933,1.3,11.9,5.95
7934,16.7,102.2,51.1
7935,15.4,95.9,47.95
7936,16.6,100.5,50.25
7937,9.9,69.4,34.7
7938,1.2,11.4,5.7
7939,1.3,9.1,4.55
7940,7.7,55.1,27.55
7941,11.9,78.8,39.4
7942,2.4,19.5,9.75
7943,0.7,6.6,3.3
7944,1,7.8,3.9
7945,1.8,14.7,7.35
7946,2.6,19.3,9.65
7947,5.7,43.3,21.65
7948,0.3,6.1,3.05
7949,4.4,35.8,17.9
7950,0.8,8.1,4.05
7951,7.6,53.8,26.9
7952,0.8,7.1,3.55
7953,1.5,12,6
7954,2.8,21.1,10.55
7955,6.7,48.3,24.15
7956,3,22.6,11.3
7957,4.9,37,18.5
7958,2.9,21.8,10.9
7959,2.1,15.8,7.9
7960,3.1,23.2,11.6
7961,1.4,12.1,6.05
7962,8.2,58.6,29.3
7963,5.6,41,20.5
7964,1.4,10.9,5.45
7965,2.7,20.5,10.25
7966,3.1,24.8,12.4
7967,2.1,17.2,8.6
7968,16,96.4,48.2
7969,0.8,7.7,3.85
7970,2,16.4,8.2
7971,1.1,9.9,4.95
7972,4.8,36.4,18.2
7973,0.9,8,4
7974,0.6,6.8,3.4
7975,1.1,7.4,3.7
7976,2.9,24.7,12.35
7977,7.7,55.4,27.7
7978,13.5,87.7,43.85
7979,0.2,2.4,1.2
7980,0.5,6.1,3.05
7981,0.1,3.5,1.75
7982,0.6,6.7,3.35
7983,12.6,83,41.5
7984,7.6,54.9,27.45
7985,13.2,85.9,42.95
7986,1.1,7.5,3.75
7987,0.7,7.9,3.95
7988,0.1,4.7,2.35
7989,1.4,11,5.5
7990,4.9,36,18
7991,2,14.5,7.25
7992,3.9,28.2,14.1
7993,4.9,35.5,17.75
7994,6.6,47.9,23.95
7995,13.9,89.7,44.85
7996,2.7,20.8,10.4
7997,3.4,26.7,13.35
7998,3.3,24.6,12.3
7999,8.2,59.4,29.7
8000,4,29.6,14.8
8001,1.9,14.8,7.4
8002,10.2,72.2,36.1
8003,3.7,30.1,15.05
8004,1.2,11.5,5.75
8005,2.4,19.1,9.55
8006,1.4,11,5.5
8007,1.4,9.1,4.55
8008,6,44.3,22.15
8009,16.6,102.2,51.1
8010,12.4,82.3,41.15
8011,17.2,105.7,52.85
8012,2.2,16,8
8013,4.8,35.7,17.85
8014,2.1,16.4,8.2
8015,0,4.7,2.35
8016,2.6,22,11
8017,0.7,6.9,3.45
8018,5.5,42.6,21.3
8019,3.4,24.5,12.25
8020,9.1,64.8,32.4
8021,4.4,33.8,16.9
8022,1.9,15.8,7.9
8023,3,22.5,11.25
8024,1.7,14.6,7.3
8025,0.6,7,3.5
8026,1.6,12.2,6.1
8027,0.3,4,2
8028,2,14.7,7.35
8029,11.1,74.3,37.15
8030,6.1,45.9,22.95
8031,5.2,38.3,19.15
8032,1.1,7.2,3.6
8033,1.9,16,8
8034,1.6,13.1,6.55
8035,4.4,35.3,17.65
8036,10.6,72.1,36.05
8037,3.1,23.7,11.85
8038,3.6,29.3,14.65
8039,0.8,6.6,3.3
8040,1.7,12.6,6.3
8041,10.9,74.5,37.25
8042,6.3,47,23.5
8043,3.1,24.6,12.3
8044,4.4,35.7,17.85
8045,13.6,88.7,44.35
8046,4.5,36,18
8047,2.2,17.6,8.8
8048,6.4,47.1,23.55
8049,6.5,49.8,24.9
8050,1,8,4
8051,3.2,24.4,12.2
8052,0,3.1,1.55
8053,4.1,31.2,15.6
8054,6.3,46.7,23.35
8055,7.9,56.4,28.2
8056,2.3,16.9,8.45
8057,2,15.4,7.7
8058,1.1,8,4
8059,2.4,18.6,9.3
8060,1.7,14.3,7.15
8061,2.9,22.4,11.2
8062,1.5,12.6,6.3
8063,4,29.9,14.95
8064,1.1,10.2,5.1
8065,0.9,8.6,4.3
8066,4.6,34.1,17.05
8067,7.1,53.7,26.85
8068,7.5,54.4,27.2
8069,0.8,7.5,3.75
8070,3,23.7,11.85
8071,7,51.7,25.85
8072,11.3,76.7,38.35
8073,5,38.2,19.1
8074,1.8,13.3,6.65
8075,6.2,46.6,23.3
8076,15.9,100,50
8077,1.6,12.8,6.4
8078,7.2,52.3,26.15
8079,0.5,8.1,4.05
8080,5.3,41.8,20.9
8081,4.2,31.7,15.85
8082,25.9,137.2,68.6
8083,8,59.2,29.6
8084,1.4,13,6.5
8085,3.9,28.4,14.2
8086,2.4,15.6,7.8
8087,11.4,76.8,38.4
8088,4.8,36.4,18.2
8089,18.1,107.9,53.95
8090,1.7,14.4,7.2
8091,11,74.3,37.15
8092,10.2,69,34.5
8093,1.5,11,5.5
8094,0.4,4.7,2.35
8095,0.4,5.1,2.55
8096,10.6,73,36.5
8097,1.5,11.8,5.9
8098,5.2,40.2,20.1
8099,3.5,28,14
8100,2.9,21.6,10.8
8101,10.7,74.4,37.2
8102,2.6,22.9,11.45
8103,4.3,32.9,16.45
8104,0,4.6,2.3
8105,11,73.9,36.95
8106,6,43.1,21.55
8107,3,22.1,11.05
8108,1.4,11,5.5
8109,2.5,19.4,9.7
8110,1,10.2,5.1
8111,1.7,14.2,7.1
8112,3.6,28.4,14.2
8113,8.2,58.2,29.1
8114,8.8,63.2,31.6
8115,3.5,27.9,13.95
8116,0.7,7.2,3.6
8117,9.2,64,32
8118,2.7,20.5,10.25
8119,0.5,6,3
8120,3.3,23.5,11.75
8121,3.3,25.3,12.65
8122,1.1,8.7,4.35
8123,0,4.6,2.3
8124,0.4,4.1,2.05
8125,8,57.3,28.65
8126,1.9,13.3,6.65
8127,8.2,56.5,28.25
8128,3.6,27.8,13.9
8129,5.1,38.5,19.25
8130,2.9,23.4,11.7
8131,10.8,73.4,36.7
8132,1.8,14.9,7.45
8133,18.4,108.7,54.35
8134,0.7,7.4,3.7
8135,0.1,5.9,2.95
8136,1.9,13.9,6.95
8137,6.4,48.3,24.15
8138,0.4,4.5,2.25
8139,2.8,22.3,11.15
8140,7,51,25.5
8141,1,10.1,5.05
8142,0.9,6.9,3.45
8143,1.4,12,6
8144,4.8,37.8,18.9
8145,9.9,66.6,33.3
8146,1.8,15.2,7.6
8147,5.1,36.7,18.35
8148,17.1,104.1,52.05
8149,0.8,7.2,3.6
8150,4.5,33.6,16.8
8151,18.9,111.8,55.9
8152,1.6,13.6,6.8
8153,0.5,5.6,2.8
8154,4.9,35.7,17.85
8155,4.2,30.9,15.45
8156,3.2,22.7,11.35
8157,4.5,34.2,17.1
8158,3.2,24.9,12.45
8159,5,36.4,18.2
8160,0.1,4.7,2.35
8161,2.1,14.6,7.3
8162,6.4,46.2,23.1
8163,19.5,114.7,57.35
8164,5.6,40.4,20.2
8165,6.9,52.5,26.25
8166,3.1,24,12
8167,3.2,26.9,13.45
8168,2.1,16.6,8.3
8169,0.4,6.4,3.2
8170,1.3,11.4,5.7
8171,1,8.1,4.05
8172,5.1,37.8,18.9
8173,1,7.6,3.8
8174,0,2.6,1.3
8175,8.6,62,31
8176,2.3,17.2,8.6
8177,2.4,18,9
8178,0.1,4,2
8179,6.4,48.1,24.05
8180,7.4,54.3,27.15
8181,1.9,16.2,8.1
8182,2.4,19,9.5
8183,12.2,80.4,40.2
8184,5,39.4,19.7
8185,3.5,25.2,12.6
8186,19.3,111.6,55.8
8187,2.5,19,9.5
8188,6.1,44.7,22.35
8189,1.2,10.1,5.05
8190,1.2,9.9,4.95
8191,2.9,23.2,11.6
8192,6.9,50.7,25.35
8193,0.5,5.8,2.9
8194,16,101.7,50.85
8195,8.1,57.9,28.95
8196,1.6,13.7,6.85
8197,4.3,32.4,16.2
8198,7.6,55.5,27.75
8199,0,5.7,2.85
8200,1.9,14.2,7.1
8201,1.7,14.2,7.1
8202,1.4,12,6
8203,13.6,88.2,44.1
8204,0.8,7.4,3.7
8205,3,23.7,11.85
8206,1.2,9.5,4.75
8207,2.5,19.8,9.9
8208,6.3,46.4,23.2
8209,8.5,60.5,30.25
8210,3.2,26,13
8211,15.5,96.7,48.35
8212,1.8,12.4,6.2
8213,1.8,15.6,7.8
8214,4.1,30.9,15.45
8215,0.6,5.5,2.75
8216,3.7,27.7,13.85
8217,0.7,5.9,2.95
8218,7,51,25.5
8219,5.3,38.1,19.05
8220,1,8.6,4.3
8221,16.2,99.3,49.65
8222,5.3,38.9,19.45
8223,0.5,5.8,2.9
8224,1.7,14,7
8225,9.8,69.1,34.55
8226,9.8,68.4,34.2
8227,5.8,44.4,22.2
8228,10.2,70.4,35.2
8229,0.7,6.7,3.35
8230,3.2,23.5,11.75
8231,9.2,64.5,32.25
8232,1,7.2,3.6
8233,4.6,35,17.5
8234,6.1,44.5,22.25
8235,1.1,8.1,4.05
8236,4.5,34.4,17.2
8237,16.2,101,50.5
8238,0.5,6.5,3.25
8239,5,37.2,18.6
8240,8.4,60.2,30.1
8241,0.6,6.1,3.05
8242,8.6,60.9,30.45
8243,3.2,25.1,12.55
8244,8.2,59.9,29.95
8245,1.5,13.4,6.7
8246,3.9,30.2,15.1
8247,1.7,13.5,6.75
8248,7.3,53.1,26.55
8249,6.8,49.9,24.95
8250,4.2,32.3,16.15
8251,1.8,14.8,7.4
8252,0.2,4.4,2.2
8253,13.1,86.2,43.1
8254,0.5,6.3,3.15
8255,8.5,61.1,30.55
8256,1.8,13.3,6.65
8257,0,5.7,2.85
8258,1.2,10.5,5.25
8259,3.6,28.6,14.3
8260,0.2,4.5,2.25
8261,2.3,16.5,8.25
8262,0.6,4,2
8263,1.4,10,5
8264,3.2,23.8,11.9
8265,4.2,31.6,15.8
8266,6,43.5,21.75
8267,4.1,30.6,15.3
8268,2.3,18.1,9.05
8269,6.7,50.3,25.15
8270,4.2,31,15.5
8271,4.3,32.4,16.2
8272,2.1,16.7,8.35
8273,0.6,8.4,4.2
8274,14.3,92.5,46.25
8275,2.4,18.3,9.15
8276,0.6,7,3.5
8277,0.1,5.4,2.7
8278,0.7,7,3.5
8279,1.2,11.5,5.75
8280,9.9,68.9,34.45
8281,0.2,3.2,1.6
8282,5.8,43.5,21.75
8283,0.8,6.7,3.35
8284,1.8,13.9,6.95
8285,0.7,6.5,3.25
8286,7.9,56.9,28.45
8287,4.7,35.7,17.85
8288,0.9,9.6,4.8
8289,7.1,51.6,25.8
8290,3.2,25.3,12.65
8291,11.4,78.2,39.1
8292,1.8,15.1,7.55
8293,0.3,4.8,2.4
8294,1.3,10,5
8295,3.3,26,13
8296,0.6,4.9,2.45
8297,20.4,114.8,57.4
8298,4,30,15
8299,5.4,41,20.5
8300,3.5,27.3,13.65
8301,6.2,45.6,22.8
8302,3.8,29.5,14.75
8303,2.8,22.3,11.15
8304,0.6,6,3
8305,5.6,43.3,21.65
8306,4.2,32.1,16.05
8307,1.4,10.6,5.3
8308,1.4,11.1,5.55
8309,4.8,36.2,18.1
8310,1.8,14.6,7.3
8311,3.9,29.8,14.9
8312,3.2,27.3,13.65
8313,16.6,103.8,51.9
8314,10.2,69.9,34.95
8315,5.4,40.5,20.25
8316,11,73.6,36.8
8317,10.7,71.9,35.95
8318,3.6,26.4,13.2
8319,4.1,32.4,16.2
8320,3.2,24.6,12.3
8321,3.7,29.1,14.55
8322,1.4,9.8,4.9
8323,2.4,18.5,9.25
8324,4.3,32.5,16.25
8325,1.6,12.4,6.2
8326,1.7,13.7,6.85
8327,3.7,28.4,14.2
8328,0.9,8.2,4.1
8329,9.9,69.1,34.55
8330,0.8,7.2,3.6
8331,8.7,61.4,30.7
8332,4.7,35.7,17.85
8333,4.3,32.5,16.25
8334,3.7,27.4,13.7
8335,25.7,136.1,68.05
8336,0,4.6,2.3
8337,4.7,36.4,18.2
8338,1.3,10.3,5.15
8339,0.7,6.6,3.3
8340,6.3,47.3,23.65
8341,4.3,33.9,16.95
8342,8.5,61.4,30.7
8343,6.8,49.9,24.95
8344,3.6,27,13.5
8345,0.7,5.5,2.75
8346,0.8,8.7,4.35
8347,8.8,61.8,30.9
8348,4.7,33.7,16.85
8349,2.8,20.8,10.4
8350,4.2,30.4,15.2
8351,8.8,61.2,30.6
8352,1.3,12.4,6.2
8353,0.3,6.6,3.3
8354,1,6.7,3.35
8355,2,14.5,7.25
8356,2.6,19,9.5
8357,3,24.5,12.25
8358,0.9,8.5,4.25
8359,2.1,16,8
8360,1.7,13.5,6.75
8361,15.8,99.3,49.65
8362,3.1,25.4,12.7
8363,4.9,36.6,18.3
8364,3.3,24.9,12.45
8365,1,8,4
8366,12.2,83,41.5
8367,5,38.4,19.2
8368,5,37.7,18.85
8369,2.3,18.4,9.2
8370,3.1,24.2,12.1
8371,4.2,30.2,15.1
8372,0.1,4.6,2.3
8373,2.3,18.2,9.1
8374,0.7,5.2,2.6
8375,4.7,36.8,18.4
8376,8.9,63.8,31.9
8377,13.4,87.3,43.65
8378,0.5,6,3
8379,0.2,3.6,1.8
8380,2,15.9,7.95
8381,8.6,60.8,30.4
8382,4.1,33.1,16.55
8383,9.8,68.2,34.1
8384,23.1,130,65
8385,5.3,40.5,20.25
8386,0.7,6.6,3.3
8387,1.2,9.6,4.8
8388,0.2,4.5,2.25
8389,0.4,5.3,2.65
8390,10.3,72.1,36.05
8391,1.8,13,6.5
8392,0.9,7.6,3.8
8393,2.9,23,11.5
8394,3.4,25.3,12.65
8395,7.6,54.7,27.35
8396,0.6,6,3
8397,1.6,12.9,6.45
8398,4,30.9,15.45
8399,0.4,4.4,2.2
8400,2.4,16.3,8.15
8401,1,7.8,3.9
8402,10.5,70.7,35.35
8403,6,44.5,22.25
8404,13.6,89.3,44.65
8405,18.2,108.4,54.2
8406,12.7,83.6,41.8
8407,3.9,30,15
8408,3.4,25.5,12.75
8409,3.7,26.8,13.4
8410,5.9,42.9,21.45
8411,2,15.6,7.8
8412,1.5,12.4,6.2
8413,0.8,7.2,3.6
8414,1.5,12.1,6.05
8415,0.2,5.7,2.85
8416,4.6,35.1,17.55
8417,4.5,34.9,17.45
8418,5.3,40.4,20.2
8419,9.7,67.5,33.75
8420,7.2,52.1,26.05
8421,11.2,75.2,37.6
8422,4.1,31.2,15.6
8423,18.5,108.9,54.45
8424,8.6,62.6,31.3
8425,5.9,43.6,21.8
8426,2.8,22.8,11.4
8427,13.6,88.8,44.4
8428,0.4,5.2,2.6
8429,9.1,64,32
8430,1.9,14.9,7.45
8431,7.6,54.3,27.15
8432,4.9,37.7,18.85
8433,17.1,103.9,51.95
8434,5.7,41.9,20.95
8435,8.2,59.2,29.6
8436,2.6,18.8,9.4
8437,14.2,91.8,45.9
8438,10.2,70.4,35.2
8439,5.8,39.9,19.95
8440,6.8,50.4,25.2
8441,7.4,53.6,26.8
8442,0.5,5.6,2.8
8443,3,24.5,12.25
8444,3.9,30.2,15.1
8445,1.4,12.7,6.35
8446,1.9,13.8,6.9
8447,1.6,12.2,6.1
8448,13.3,86,43
8449,14.3,89.6,44.8
8450,18.3,107,53.5
8451,3,24.3,12.15
8452,5.4,39.2,19.6
8453,4.8,35.3,17.65
8454,15.8,98.5,49.25
8455,1.4,12.5,6.25
8456,0.3,5.1,2.55
8457,4.3,33.1,16.55
8458,15.5,97.2,48.6
8459,9.2,63.3,31.65
8460,5.5,39.9,19.95
8461,13.3,86.1,43.05
8462,4.7,37.4,18.7
8463,2.6,21.4,10.7
8464,2.3,17.9,8.95
8465,11.1,77.3,38.65
8466,0.5,6.3,3.15
8467,13,84.7,42.35
8468,3.5,27,13.5
8469,1.9,14,7
8470,16.6,102.2,51.1
8471,5.1,38.8,19.4
8472,1.3,11,5.5
8473,7.8,56.2,28.1
8474,6.1,45.1,22.55
8475,4.7,35.7,17.85
8476,5.4,41.5,20.75
8477,3.6,28.2,14.1
8478,0.7,7.5,3.75
8479,1.6,12.5,6.25
8480,1,9.2,4.6
8481,10.2,70.2,35.1
8482,8.2,59.1,29.55
8483,11.8,78,39
8484,0.1,2.7,1.35
8485,7.4,54.6,27.3
8486,8.9,61.2,30.6
8487,2.3,18.2,9.1
8488,24.8,133,66.5
8489,0.3,3.4,1.7
8490,7.4,54.5,27.25
8491,5.9,43,21.5
8492,0.1,4.3,2.15
8493,0.6,6,3
8494,1.9,16,8
8495,16.4,101.1,50.55
8496,1.6,12.2,6.1
8497,5.7,41.8,20.9
8498,5.3,41.6,20.8
8499,0.2,4.8,2.4
8500,3.2,24.4,12.2
8501,3.2,25.7,12.85
8502,0.9,8.2,4.1
8503,6.3,44.7,22.35
8504,4,30.7,15.35
8505,0.3,5.5,2.75
8506,2.1,17,8.5
8507,5.6,40.6,20.3
8508,1,8.5,4.25
8509,1,9.8,4.9
8510,11.1,75,37.5
8511,2.9,22.9,11.45
8512,5.8,42,21
8513,0.8,7.4,3.7
8514,0.7,7.1,3.55
8515,1.2,11.2,5.6
8516,10.9,73.8,36.9
8517,6.8,47.7,23.85
8518,0.5,5.4,2.7
8519,1.5,12.2,6.1
8520,0.5,5.6,2.8
8521,0.8,7.1,3.55
8522,5.6,41.6,20.8
8523,6.6,48,24
8524,2.1,16,8
8525,6,44.3,22.15
8526,4.6,35.8,17.9
8527,21.8,121.7,60.85
8528,15.4,97,48.5
8529,4,32.1,16.05
8530,7.7,55.8,27.9
8531,3.4,26,13
8532,5.2,40.2,20.1
8533,2.2,18,9
