"ID_number","Diameter_in","Height_ft"
4054,20.1,115.7
4055,3.7,28.6
4056,5.4,39.8
4057,6.9,51
4058,5,38
4059,8.3,57.1
4060,0.3,6.1
4061,3.9,30
4062,2.2,17.2
4063,1.5,11.6
4064,2.9,21
4065,3.4,25
4066,0.1,5.2
4067,19.4,114.4
4068,3.9,29.8
4069,1.1,8.5
4070,4.6,36.3
4071,2.6,19.7
4072,4.6,34.1
4073,12.1,79.4
4074,11.2,76.3
4075,5.2,38
4076,1.9,14.6
4077,0.4,6.1
4078,4.4,34.1
4079,3.7,26.8
4080,1.1,10.9
4081,8.9,63.3
4082,0.7,5.1
4083,10.4,71.4
4084,3.1,22.6
4085,1.6,11.3
4086,3.3,26.1
4087,6.5,49.2
4088,4.4,32.9
4089,0.9,9.3
4090,0.3,5.8
4091,4.1,30.6
4092,10.3,71.7
4093,10.9,73
4094,3.8,28.3
4095,0.4,5.1
4096,5.7,43.4
4097,2.1,17.6
4098,6.8,48.6
4099,1.8,15.3
4100,5.2,37.3
4101,1.4,10.6
4102,5.7,42.2
4103,7.1,52.6
4104,0.7,6
4105,1.5,11
4106,1.3,9.9
4107,6.3,48
4108,8.8,62.8
4109,1.3,11.1
4110,0.7,7.5
4111,7,51
4112,3.2,26.2
4113,11.1,77.1
4114,12.6,84.9
4115,1.1,9
4116,2.3,18.4
4117,0.8,7.4
4118,0.4,5.6
4119,6.2,46.5
4120,2.1,16.5
4121,4.2,32
4122,5,34.9
4123,2,16.4
4124,5.4,42
4125,9.1,63.1
4126,1.5,11.1
4127,4.4,32.7
4128,14.6,93.9
4129,14.2,90.9
4130,33.4,161.1
4131,11.5,77.6
4132,0,5.5
4133,5.4,39.2
4134,0,2.7
4135,13.4,86.8
4136,2.7,20.4
4137,1.7,12.7
4138,0.9,6.5
4139,25.4,135.9
4140,3.4,27.5
4141,0.7,5.9
4142,2,16.8
4143,3.8,29
4144,5.6,42.9
4145,2.3,16.7
4146,17.2,103.9
4147,5.1,38.8
4148,12.8,83.8
4149,14.8,93.4
4150,0.3,4.3
4151,8.4,58.2
4152,0.8,5.8
4153,2.6,22.1
4154,2.4,19.6
4155,0.4,3.8
4156,2.9,22
4157,11.6,79.9
4158,13,84.1
4159,0.1,4.5
4160,1.4,11.4
4161,6.2,45.9
4162,14.8,95.7
4163,0.7,5
4164,2,15.3
4165,21.7,121.9
4166,2.9,22.4
4167,3.6,28.1
4168,0.4,5.1
4169,5.2,38.8
4170,2.3,18.6
4171,5.2,39.6
4172,4.7,36
4173,8.4,60.9
4174,6.9,52
4175,2.6,19.3
4176,3.5,26.1
4177,4.4,34.4
4178,2.6,18.8
4179,7.7,56.1
4180,1.3,11.9
4181,2,14.1
4182,3.9,29.3
4183,0.9,8
4184,1.4,11.6
4185,2.5,21.1
4186,1.5,10.2
4187,1,8.1
4188,4.7,35.4
4189,8,56.6
4190,1.6,12.3
4191,20.4,116.7
4192,3.5,27.2
4193,4.8,36.9
4194,0.4,8.3
4195,1.2,9
4196,4.4,32.3
4197,8.5,60.6
4198,20.4,118
4199,2.1,17.8
4200,15,94.4
4201,1.3,10.5
4202,3.2,23
4203,4.9,37.1
4204,8.6,61.3
4205,6.3,47.2
4206,6,44.4
4207,0.3,5.5
4208,4.8,36.3
4209,6.6,46
4210,1.6,13.7
4211,2.5,19.1
4212,28.2,146.1
4213,1.7,12.7
4214,3.6,27.9
4215,3,22.2
4216,7.6,54.9
4217,2,15.8
4218,1.7,14.5
4219,10.5,71.8
4220,0.1,4.7
4221,2,16
4222,3.9,30
4223,5.3,39.4
4224,7,50.3
4225,6.2,45.9
4226,3.7,25.6
4227,3.9,31
4228,13.9,88.2
4229,14,89.5
4230,13.9,87.3
4231,3.3,25.9
4232,4.1,31.2
4233,0.6,7.2
4234,7.3,51.5
4235,1.4,9.8
4236,14.6,93.1
4237,2.4,19
4238,12.8,83.2
4239,7.5,54.5
4240,1,8.4
4241,4.1,31.1
4242,4.2,32.3
4243,4,32.3
4244,9,62.9
4245,0,6.3
4246,1.3,10.1
4247,5.1,39.7
4248,8.2,57.5
4249,5.8,43
4250,4.7,34.9
4251,1.2,10.1
4252,0.7,7.2
4253,1.2,9.7
4254,1.1,9.3
4255,3.1,24.7
4256,0.2,4.9
4257,0.1,4.3
4258,3.8,30.8
4259,2.5,20
4260,0.3,5.1
4261,8.5,60.8
4262,8.2,59
4263,4.7,33
4264,5.4,41.2
4265,2.1,15.8
4266,21.2,120.8
4267,6,44.4
4268,0.5,6.9
4269,1.7,14.8
4270,2.2,15.5
4271,0.3,4.4
4272,11.8,79.3
4273,13.3,85.3
4274,0,4.4
4275,5.2,39.2
4276,4.9,37.1
4277,0.4,4.1
4278,1.4,11.9
4279,2.3,21.2
4280,1.5,11.8
4281,4.4,33.6
4282,3.2,26.4
4283,3.6,27.2
4284,5.6,41.9
4285,1.8,14.2
4286,14,89.4
4287,0.9,8.9
4288,3.3,25.8
4289,3.5,26.2
4290,2.2,16.8
4291,1.7,11.7
4292,0.3,6
4293,3.1,23.3
4294,10.1,69.9
4295,0.3,4.9
4296,3.4,25.1
4297,0.1,5.2
4298,1.2,10.8
4299,18,109
4300,5.8,42.1
4301,3.4,26.3
4302,4.1,31.4
4303,18.6,110.9
4304,6.6,48.3
4305,7.9,55.2
4306,4.2,32.8
4307,8.7,61.7
4308,4,31.6
4309,8.7,61.5
4310,0.2,4.2
4311,12.7,82.6
4312,1.5,12
4313,7.7,56.1
4314,0.4,5.8
4315,5.7,43.2
4316,5.3,39.3
4317,0.7,6.3
4318,4,30.6
4319,3.4,27.4
4320,3.9,28.7
4321,0.2,4.6
4322,2.4,17.2
4323,4.1,30.7
4324,14.8,93.8
4325,8,58
4326,0.2,1.5
4327,1.3,9.5
4328,3.9,31.6
4329,2.8,22
4330,7.6,54.6
4331,1.4,12.1
4332,9.1,65.3
4333,4.5,34.4
4334,9.8,67
4335,0.1,4.5
4336,4.8,36.2
4337,2.7,22.5
4338,4.3,34
4339,3.5,25.7
4340,4.4,34.4
4341,1.1,10.2
4342,1.7,13.3
4343,0.2,6.1
4344,0.1,5.4
4345,13,86.5
4346,0.6,5.8
4347,5.1,37.5
4348,1.8,13.2
4349,4,28.5
4350,2.9,22.5
4351,2.1,16
4352,1.8,14.3
4353,0.6,5.9
4354,0.7,6.6
4355,1.1,8.5
4356,1.9,14.6
4357,3.4,25.3
4358,3.5,27
4359,13,86.9
4360,1.8,12.2
4361,5.1,39.6
4362,5,36.8
4363,9.5,66.3
4364,13,84.4
4365,1.5,11.5
4366,7.3,54.6
4367,3.3,25
4368,6.8,51.1
4369,4,32.1
4370,5.5,40.8
4371,3.2,24.4
4372,16.4,100.3
4373,2.3,18.2
4374,2.9,22.6
4375,6,44.4
4376,4.3,32.5
4377,11.2,76.1
4378,0.7,5.8
4379,1.3,10.2
4380,18.2,108
4381,1.7,13.7
4382,0.9,8.1
4383,5.9,45.4
4384,0.8,6.3
4385,2,15.8
4386,5.9,43.2
4387,2.5,19.4
4388,1.4,10.4
4389,17.2,103.8
4390,0.8,6.9
4391,1.3,10.4
4392,23.4,129.5
4393,4,29.9
4394,4.1,31.6
4395,2.4,19.6
4396,4.2,32.1
4397,1.3,11.2
4398,1.9,15.7
4399,1.9,14.3
4400,6.5,47.9
4401,4.5,34.5
4402,1.6,12.6
4403,0.2,3.4
4404,2.1,17.6
4405,3.2,26.6
4406,1.6,12.3
4407,2.7,21.9
4408,0.6,6.8
4409,3.7,29.1
4410,9.7,67.9
4411,6.6,49.5
4412,1.4,10.6
4413,1.5,12.4
4414,38.7,176.6
4415,8.9,61.8
4416,3.1,24.8
4417,1.1,9.9
4418,6.8,50.1
4419,2.8,21.9
4420,0.8,6.4
4421,8,56.2
4422,5.5,42
4423,2.8,22.7
4424,0.6,5.8
4425,2.4,18.2
4426,0.6,5.9
4427,2.5,19.2
4428,2.4,18.2
4429,9.5,68.2
4430,10.9,74.8
4431,4,32.8
4432,3.9,29.8
4433,2.6,20
4434,24.4,133
4435,13.3,88.8
4436,4.9,36.8
4437,9,63.7
4438,1,6.5
4439,1.3,9.2
4440,3.7,28.4
4441,1.1,9.6
4442,3.3,27
4443,3.7,26.5
4444,6.6,47.8
4445,0.1,5.8
4446,11,76
4447,5.1,38.7
4448,2.5,21
4449,19.8,113
4450,5.3,40.2
4451,4.1,30.7
4452,1.4,12
4453,9.7,67.2
4454,9.4,66.6
4455,1.9,13.4
4456,8.2,59.3
4457,0.1,5.3
4458,6.2,45
4459,2.8,24.7
4460,0.6,6.5
4461,1.7,12.4
4462,4.9,39.1
4463,2.8,22.1
4464,6.7,48.8
4465,4.6,36.1
4466,2.9,21.3
4467,8.7,60.7
4468,4.5,33.8
4469,1,10
4470,3.5,27.4
4471,3,22.3
4472,2.5,19.3
4473,0.9,6.2
4474,2.4,18.9
4475,3,21.9
4476,0.8,7.4
4477,1.5,13.5
4478,0.6,6.2
4479,2.8,22.2
4480,0.3,4.6
4481,2.6,20.1
4482,12.4,81.5
4483,12.4,80.2
4484,2.8,22
4485,4.2,31.8
4486,0.1,3.6
4487,3,23.4
4488,1.9,14.2
4489,2.9,22.5
4490,1.1,9.4
4491,1.9,15.1
4492,9.3,63.7
4493,0.6,6.6
4494,4.8,36.3
4495,8.3,60.2
4496,0.1,4.9
4497,11.3,77.4
4498,1.9,15.3
4499,3.9,30.4
4500,10,69.1
4501,0.2,5
4502,26.3,139.2
4503,8.1,58.5
4504,1.3,12.9
4505,6,46.3
4506,3.2,24.7
4507,7,52.1
4508,0.9,7.4
4509,6.3,47.6
4510,10.7,73.5
4511,1.5,12.1
4512,2.1,18.3
4513,1.7,13.2
4514,1.4,12.2
4515,1.5,12.5
4516,0.2,4.5
4517,3.1,27.2
4518,12.7,83.7
4519,3.5,28.1
4520,7.8,56.7
4521,13.9,89.7
4522,3.9,30
4523,0.1,5
4524,5.6,42.9
4525,1.8,12.9
4526,0.1,5.8
4527,0.7,8.8
4528,2.4,18.1
4529,2.4,18.3
4530,6.9,50.9
4531,2.8,20.9
4532,1.5,10.3
4533,2.8,20.9
4534,3.6,28.6
4535,9.7,68
4536,1,10.2
4537,0.4,5.1
4538,20.8,118.4
4539,0.4,5.1
4540,5.6,43.8
4541,6.5,47.9
4542,0.8,7.3
4543,10.9,73.6
4544,5.3,39.6
4545,0.6,5.8
4546,3.9,30
4547,0.4,6.4
4548,14.4,91.4
4549,1,6.5
4550,0.4,5.1
4551,3.6,29.8
4552,4.8,37.2
4553,0,4.7
4554,3.1,22.2
4555,9,62.7
4556,2.9,22.6
4557,3.8,30.9
4558,0.8,6.4
4559,3.3,26.8
4560,1.5,11.5
4561,3.3,25.2
4562,1.7,13.9
4563,4.7,35.6
4564,2.1,16.1
4565,1.6,11.3
4566,7.2,52.3
4567,8.4,61
4568,1.1,9.1
4569,3.2,24.9
4570,0.3,5.2
4571,5.6,41
4572,6.3,45.8
4573,8.3,59.6
4574,4.3,32.2
4575,0.9,8.1
4576,3.9,30.7
4577,3.1,27.1
4578,9.4,64.9
4579,1.8,13.9
4580,11.2,76.3
4581,11.3,76.1
4582,17,103.4
4583,1,9
4584,0.4,4.8
4585,0.6,4.4
4586,4.6,35
4587,13,85.8
4588,1.4,12.2
4589,8.7,61.1
4590,3.6,28.5
4591,2.7,20.6
4592,1.1,12
4593,1.8,12.9
4594,1.6,12.5
4595,1.1,9.5
4596,7.6,54
4597,7.7,55
4598,3.9,29.9
4599,7,51.8
4600,0.9,7.9
4601,0.2,4.4
4602,21,119.1
4603,1.2,10.7
4604,3.9,29.1
4605,10.8,72.2
4606,2.3,16.4
4607,0,4.7
4608,3.2,25.2
4609,5.6,42.1
4610,0.8,6.8
4611,0.5,5.6
4612,0.1,5.2
4613,7.1,53.6
4614,3.6,26.7
4615,0.1,4.7
4616,2.3,17
4617,0.8,8
4618,10.7,72.3
4619,1,7.6
4620,3.5,26.9
4621,1.1,8.2
4622,4.3,32.9
4623,7.6,54.6
4624,3,24.2
4625,4.4,32.9
4626,2.5,19
4627,5.9,43.3
4628,3,23.6
4629,3.2,24.6
4630,4.2,30.8
4631,1.6,11.8
4632,5.8,44.5
4633,2.5,20.4
4634,8.4,60.6
4635,0.4,5.9
4636,4.4,35.5
4637,1.4,9.5
4638,3.3,24.8
4639,2.8,20.7
4640,0.3,4.7
4641,0.2,4.8
4642,0.1,4.5
4643,9.8,68.9
4644,5.4,40.5
4645,2.1,16.5
4646,5,38.1
4647,10.7,74.5
4648,4.3,30
4649,3.4,26
4650,12.6,82.6
4651,1,8
4652,5.6,40.7
4653,13.7,89.3
4654,12.5,82.3
4655,3.9,30.7
4656,1.1,9.7
4657,8.7,61.2
4658,1.6,13
4659,0.6,7.4
4660,1.7,13.7
4661,0.3,4.4
4662,4.1,32.4
4663,10.5,72.5
4664,0.9,9
4665,3.3,25.4
4666,7.5,53.3
4667,10,69.9
4668,1.2,9
4669,11.5,77.4
4670,2.1,16.3
4671,2.8,20.6
4672,2.5,18.5
4673,12.1,80.4
4674,5.8,43.4
4675,0.2,4.8
4676,8,58.1
4677,2.4,19.8
4678,6.4,45.6
4679,6.9,50.3
4680,25.1,134.7
4681,2.2,16.5
4682,1,8.1
4683,1.3,10.4
4684,3.9,29.7
4685,1.6,12.5
4686,2.1,16.6
4687,6.2,46.9
4688,7.3,53.2
4689,3.8,29.7
4690,0.4,7.9
4691,7.8,56.3
4692,4.6,33.8
4693,1.5,10.5
4694,1,9.2
4695,0.9,9.6
4696,2.3,17.4
4697,6,45.2
4698,2.2,19.2
4699,0.7,5.7
4700,1,8.2
4701,3.3,24.9
4702,1.4,12.8
4703,14.2,90.7
4704,0.9,6.8
4705,3.4,27.3
4706,0.3,3.1
4707,2,15
4708,4.5,34.6
4709,8.9,63
4710,5.8,44.5
4711,1.1,10.3
4712,2.9,24.4
4713,0.2,4
4714,4,30.7
4715,2.7,23
4716,2,16.9
4717,10.3,70.5
4718,2.8,21.8
4719,10.6,72.2
4720,3.3,25.4
4721,14.1,89.4
4722,2.4,18.3
4723,5.7,44.5
4724,0.9,7.2
4725,1,9.6
4726,6.6,47.7
4727,4.1,32
4728,4.6,37.1
4729,1,9.1
4730,4.8,35.7
4731,0.2,3.9
4732,10.5,72.4
4733,0.6,6.7
4734,3.8,29.9
4735,5.5,41.9
4736,14.6,93.9
4737,7.3,55.7
4738,13.7,87.3
4739,0.2,3.1
4740,3.4,25.6
4741,2.2,18.6
4742,1.1,10
4743,2.3,18.6
4744,2.2,19.4
4745,17.6,106.8
4746,17.1,103.6
4747,6,46
4748,5.7,43.8
4749,4.5,33.3
4750,18.2,108.1
4751,9.7,67.3
4752,0.1,2.3
4753,0.8,6.6
4754,13.9,87.5
4755,2.2,17.9
4756,1.3,9.5
4757,5.6,43.3
4758,2.4,18.4
4759,1.8,13.6
4760,2.4,19.3
4761,0.7,9
4762,4.6,34.2
4763,0.4,4.8
4764,6.7,49.7
4765,3.9,31.4
4766,9.8,68.5
4767,1.4,10
4768,6.8,52.4
4769,0.9,7.8
4770,0.6,6.2
4771,3.2,24.9
4772,2.8,23.5
4773,2.9,21.8
4774,26.5,140.1
4775,2,14.1
4776,9.1,62.7
4777,5.9,44.8
4778,0.8,6.9
4779,0.3,3.7
4780,5.4,39.1
4781,2.9,22
4782,3.2,24.5
4783,6.9,52.1
4784,10.8,75.2
4785,10,68.4
4786,4.6,36
4787,0.8,9.3
4788,11.5,78.4
4789,0.7,6.9
4790,4.9,36
4791,3.2,24.1
4792,1,7.2
4793,11.2,77.8
4794,0.1,4.1
4795,6.9,50.6
4796,3.9,30.2
4797,34.3,162.8
4798,0.8,6.3
4799,0.2,5.5
4800,12.7,83.9
4801,1.5,12
4802,34.9,165.8
4803,1,8.2
4804,4.6,36.2
4805,19.6,114.2
4806,4.1,32
4807,3.4,26.3
4808,1.1,10.8
4809,10,70.3
4810,18.1,108.9
4811,0.3,4.4
4812,1.7,14
4813,1.1,9.1
4814,7.2,52.8
4815,0.1,4.7
4816,9.5,65.5
4817,2.3,16.2
4818,2.8,20.8
4819,6.4,47.9
4820,12.1,81.3
4821,2.6,20.1
4822,4.2,33.5
4823,3.9,29.6
4824,0.1,4.6
4825,21.1,120.2
4826,4.2,32
4827,6.3,48.3
4828,5.8,45.5
4829,11.1,74.6
4830,1,8
4831,6,45.8
4832,2,16.1
4833,2.2,17.4
4834,0.8,7.1
4835,3.3,24.4
4836,11.9,79.8
4837,1.4,10.5
4838,8.3,58.8
4839,5,39
4840,5.5,42.5
4841,1,6.8
4842,6.4,50.3
4843,6.5,47.2
4844,6.8,51.4
4845,4.7,34.6
4846,2.7,22
4847,7.2,52.5
4848,0.9,6.7
4849,5.6,40.8
4850,9.9,68.1
4851,8.6,61.3
4852,5.6,40.6
4853,7.9,57.7
4854,11.1,74.7
4855,7.2,53.6
4856,5,39.1
4857,5.4,38.7
4858,4.8,36.1
4859,8.6,60.3
4860,13.2,86.2
4861,2.8,23.2
4862,3.6,28.1
4863,13.7,87.8
4864,7.8,55.8
4865,46.6,195.7
4866,0.2,4.4
4867,5.2,41.4
4868,3.9,31.9
4869,2.5,20.2
4870,1.3,9.3
4871,0.5,6.8
4872,3,22.7
4873,4.1,31.6
4874,6.2,47.2
4875,3.6,27.5
4876,8.6,58.4
4877,14.9,93.4
4878,4,30.8
4879,7.7,54.4
4880,8.8,62.1
4881,3.5,25.2
4882,9.6,66.9
4883,1.3,11.2
4884,7.3,55.4
4885,4.7,36.4
4886,0.9,8.6
4887,1.3,12.8
4888,0.8,5.8
4889,0,4.9
4890,1.3,11.3
4891,16.8,104.3
4892,0.9,9.3
4893,6.9,52
4894,5.5,41
4895,2.7,21.4
4896,0.3,4.2
4897,16.1,101.7
4898,4.9,37.7
4899,13,82.5
4900,0.4,3.4
4901,9.6,69.5
4902,2.1,16.9
4903,9.3,65.6
4904,7.3,53.3
4905,8.4,61
4906,3,23.3
4907,2.2,16.6
4908,3.1,24.1
4909,18.1,109.8
4910,3.8,31.4
4911,3.1,22.6
4912,7.9,57.5
4913,8.6,60.7
4914,11.9,79.6
4915,0.7,4.9
4916,0,6.6
4917,0.2,6.3
4918,7,51.4
4919,1.6,11.8
4920,3.1,23.5
4921,2.7,20.8
4922,0.1,3.4
4923,2.7,20.1
4924,2.6,20.4
4925,3.1,24.5
4926,5.9,45.2
4927,1.9,14.6
4928,2,14.4
4929,0.8,6.3
4930,0.4,5.9
4931,2,16.7
4932,2.8,22
4933,4.7,33.7
4934,2.9,22.2
4935,4.1,30.4
4936,1.3,11.1
4937,1,7.6
4938,4.8,36
4939,1.2,9.8
4940,17.1,103.5
4941,0.9,6
4942,1.1,9.1
4943,5.6,42.7
4944,0.2,5.3
4945,16.5,100.1
4946,3.6,26.8
4947,3.5,25.3
4948,12.2,80.8
4949,4.3,31.2
4950,6.2,47.3
4951,1.4,12.9
4952,4.1,31.9
4953,8.9,60.9
4954,0.9,7.8
4955,5.5,41.8
4956,5,37.9
4957,3.3,25.9
4958,6.5,47.8
4959,2.6,20.2
4960,2.7,22.4
4961,6.5,47.4
4962,3.6,27.4
4963,1.1,7.8
4964,13.3,85.5
4965,0.2,6.2
4966,4.8,35.5
4967,5.3,39
4968,5.3,41.5
4969,0.5,5.2
4970,5.1,38.5
4971,11.9,80.5
4972,4.8,37
4973,1.5,10.9
4974,1.8,13
4975,0.6,5.2
4976,2.9,22.1
4977,7.7,54.1
4978,0.5,4.9
4979,11.6,78.7
4980,13.1,85.3
4981,8.2,59
4982,1.2,9.8
4983,5.6,41.9
4984,7.7,55.6
4985,13.9,89.2
4986,6,44.6
4987,3.5,26.9
4988,2.9,22.8
4989,2.7,19.9
4990,0.4,7.7
4991,1.5,11
4992,2.9,23.5
4993,2.1,16.3
4994,2.2,18.5
4995,4.7,36
4996,5.7,42.5
4997,0.9,7.8
4998,0.1,3.5
4999,0.5,4.6
5000,3.7,28.3
5001,6.1,46.5
5002,1,9.3
5003,11.4,78.2
5004,7.3,53.6
5005,0.9,7.6
5006,0.1,4.2
5007,6.2,45.9
5008,0.4,6
5009,10.2,69.6
5010,4,28.4
5011,6.9,50.8
5012,2.4,17.9
5013,6.4,46.4
5014,1.5,13
5015,12.4,80.6
5016,6.2,47.4
5017,4.6,35.7
5018,12.4,80.9
5019,10,69.3
5020,1.5,12.9
5021,9,62
5022,10.1,69.7
5023,1.5,13.1
5024,1.2,10.5
5025,11.1,74.4
5026,1.7,13.7
5027,4.7,35.5
5028,1.3,10.2
5029,3.5,28.8
5030,6.9,49.8
5031,0.7,7.1
5032,3.5,27.2
5033,5.9,45.9
5034,4.5,33.4
5035,3.5,26.1
5036,7.3,52
5037,9.2,64
5038,1.9,14.9
5039,1.7,12.9
5040,12.9,85.6
5041,13.4,87
5042,5.9,44.8
5043,5.4,41.3
5044,0.2,4.2
5045,12.6,83.6
5046,7.2,52
5047,12.5,83.1
5048,9.4,65.9
5049,0.5,3.4
5050,1.1,9.6
5051,1,5.9
5052,6.3,45.3
5053,5.6,43.2
5054,14,90.6
5055,0.8,6.9
5056,3.4,27.6
5057,1,8.1
5058,1.7,12.9
5059,2.4,18
5060,16.4,101.7
5061,1.7,12.9
5062,5,36.4
5063,0.2,4.2
5064,0.3,3.7
5065,6.7,49.6
5066,5.2,39.2
5067,24.4,132
5068,0.4,4.1
5069,2.9,20.9
5070,1.7,13.4
5071,1.5,9.8
5072,4.1,30.4
5073,6,44.1
5074,1.2,11
5075,0.4,5.8
5076,5.1,36.7
5077,8.3,60.3
5078,1.8,15
5079,2.1,17.2
5080,0.9,7.8
5081,10.4,70.7
5082,1,6.7
5083,4.9,34.9
5084,7.1,53.5
5085,2.5,20.3
5086,4,30.4
5087,3.5,26.9
5088,1,7.1
5089,4.4,34.5
5090,3.6,26.7
5091,5.8,42.1
5092,3.4,26.1
5093,4.8,35.4
5094,5.6,43.1
5095,2.5,18.5
5096,4.9,37.5
5097,7.7,56.5
5098,2.5,18.9
5099,0.8,6.8
5100,2.8,21.2
5101,1.2,9.7
5102,0.2,6
5103,1.3,10.9
5104,1.3,10.7
5105,15.1,95.5
5106,6.5,48.1
5107,3.1,24.2
5108,0,4.5
5109,0.5,6.8
5110,0.2,3.1
5111,1.3,10.7
5112,1.6,12.1
5113,0.1,2.6
5114,0.9,7.8
5115,4.5,36.4
5116,7,51.3
5117,0.7,7.4
5118,1.2,10.6
5119,7.7,55.8
5120,2.8,21.7
5121,7.7,56.1
5122,6,45
5123,0.9,8
5124,0.7,6.4
5125,5.2,38.6
5126,3.7,30.4
5127,5.9,42.1
5128,0.6,6.3
5129,4.1,31.9
5130,2.1,16
5131,1.8,14.4
5132,2.8,21.9
5133,2.3,18.9
5134,3.4,27.5
5135,14.8,94.1
5136,1.7,12.6
5137,0.4,4.2
5138,3.7,28.4
5139,0.5,5.8
5140,0.3,4.5
5141,0.4,5.2
5142,1.4,10.8
5143,1.7,12.6
5144,5.1,40.1
5145,5.3,41.1
5146,7.6,54
5147,6,45.5
5148,1.5,9.6
5149,3.5,25.9
5150,2.6,20
5151,3.3,24
5152,7.1,52.6
5153,5.2,39
5154,4,29.9
5155,1.4,9.3
5156,2,14.5
5157,6.7,49.1
5158,11.3,75.5
5159,5.5,40.9
5160,7.1,51.6
5161,8.8,63.2
5162,2.9,21
5163,1.8,12.6
5164,0.1,5.8
5165,0.3,4.2
5166,4,29.7
5167,8.8,62.7
5168,1,9.5
5169,2.5,19.7
5170,4.5,32.9
5171,10.6,71.8
5172,10.5,69.7
5173,19,111.3
5174,11.9,78.9
5175,4.4,33
5176,3.4,26.1
5177,0.6,6.8
5178,0.8,7.2
5179,26.1,138.7
5180,2.3,18.1
5181,8.5,59.7
5182,1.8,15.1
5183,4.4,34.4
5184,9.4,64.5
5185,2.5,19.9
5186,0.1,4
5187,3.8,29.4
5188,7.7,56.4
5189,6.8,50.5
5190,5.8,44
5191,2.6,20
5192,1.6,12.1
5193,5.2,38.6
5194,0.6,2.9
5195,0.3,4
5196,1.9,15.2
5197,1.8,14.6
5198,16.6,101.7
5199,1.1,8.9
5200,1.5,13.1
5201,6.7,50.6
5202,3.3,23.7
5203,0.5,5.4
5204,2.9,22.7
5205,5.2,38.3
5206,5.1,38.3
5207,0.5,5.2
5208,21.1,122.4
5209,14.6,92.9
5210,19.8,114.5
5211,0.8,8.5
5212,2.9,22.9
5213,3.5,27.7
5214,0.6,6
5215,3.7,27.6
5216,0.3,4.6
5217,3,22.3
5218,17.7,107.6
5219,2.3,16.9
5220,1.7,12.5
5221,3.1,24.6
5222,0.3,3.7
5223,8,56.6
5224,1.2,11.2
5225,1.1,8.2
5226,20.1,116
5227,1.1,10.6
5228,0,4.9
5229,15,93.3
5230,16.3,98.7
5231,1.7,14.4
5232,4.2,32
5233,0.7,6.3
5234,7.9,57.6
5235,6,44.3
5236,3.6,27.8
5237,5.3,39.3
5238,1.3,11.6
5239,5,37
5240,13.4,87.1
5241,0.3,2.9
5242,17.2,103.7
5243,3,23
5244,8.3,58.8
5245,4.7,34.6
5246,8.7,61.8
5247,0.6,7
5248,1.2,10.7
5249,2.4,18.1
5250,9.2,66.3
5251,0.9,7.7
5252,0.3,6.6
5253,5.1,38.8
5254,2.8,21.3
5255,3.3,26.9
5256,5.8,43.8
5257,0.2,3.5
5258,9,64.2
5259,5.1,37.4
5260,3.5,28.2
5261,1.9,14.2
5262,0.8,7
5263,1.2,10.3
5264,1.7,14.3
5265,1.4,8.6
5266,0.6,6.4
5267,32.9,159.6
5268,1.4,11.4
5269,3.7,28.1
5270,3.1,23.4
5271,0.4,6.5
5272,0.3,4
5273,6.5,47.2
5274,2.4,18.9
5275,4.7,36.1
5276,2.6,21.3
5277,16.4,102.2
5278,3.3,24.5
5279,2.6,20.6
5280,2.9,22.5
5281,4.7,35.4
5282,5.4,41
5283,0.3,6.1
5284,0.4,5.6
5285,6.8,50.2
5286,3,22.3
5287,17.1,102.8
5288,9.3,66
5289,7.6,55.4
5290,20.7,116.8
5291,0.7,7
5292,5.1,39.7
5293,4.2,33.1
5294,8.7,62.7
5295,14.3,91.4
5296,0.9,8.6
5297,4.3,32.1
5298,13.5,86.5
5299,3.8,29.1
5300,3.9,30.2
5301,7.3,52.4
5302,10.4,69.7
5303,10.3,71.3
5304,4.1,31
5305,13.8,87.2
5306,0.5,6.2
5307,1.6,13.8
5308,5.2,38.4
5309,15.9,97.2
5310,0.1,2.9
5311,2.7,20.3
5312,4.7,35.6
5313,6.2,44.9
5314,13,84.2
5315,5.3,38.3
5316,7.6,54
5317,5.7,41.7
5318,7.5,54.2
5319,2.5,21.7
5320,0.8,7.7
5321,7.3,54.5
5322,1.1,9.1
5323,12,79.3
5324,7.2,51
5325,2.2,16.3
5326,4.4,33.6
5327,3,24
5328,2.8,22.7
5329,7.1,51.5
5330,14.4,91.7
5331,2.3,19.5
5332,12.1,80.3
5333,0.6,5.7
5334,0,4.4
5335,1.3,9.7
5336,2.6,21.6
5337,10.2,68.4
5338,0.1,4.8
5339,21,120.8
5340,10.5,72.2
5341,1.6,12.1
5342,0.9,10.2
5343,1.6,13.4
5344,0.7,6.1
5345,3,23.5
5346,0.1,3.4
5347,1.4,11.1
5348,3.3,25
5349,9.2,65.2
5350,1.6,10.9
5351,2.3,17.7
5352,3.2,22.7
5353,0.6,7.6
5354,3.3,25.8
5355,0.3,4.6
5356,14.5,93.3
5357,10.6,71.8
5358,2.9,22.9
5359,9.4,65.3
5360,6.9,52
5361,4.3,33.6
5362,3.6,28.1
5363,0.6,6.4
5364,7.8,54.7
5365,4.2,32.3
5366,8.3,59.2
5367,7.6,52.5
5368,8,56.3
5369,0.7,5.5
5370,0.8,7.2
5371,9.1,64.4
5372,10.8,74.7
5373,10.8,73.2
5374,2.8,21.6
5375,9.7,67
5376,0.5,5.4
