"ID_number","Diameter_in","Height_ft","Ht2LC_ft"
7560,2.7,19.6,9.8
7561,7,49.8,24.9
7562,1.7,14.1,7.05
7563,7.8,56.3,28.15
7564,13.7,86.7,43.35
7565,9.2,65.7,32.85
7566,8.3,58.3,29.15
7567,12.4,80.8,40.4
7568,0.3,4.7,2.35
7569,1.1,8.9,4.45
7570,0.3,4.4,2.2
7571,1.9,14.2,7.1
7572,5,39.2,19.6
7573,2.8,21.6,10.8
7574,2.9,21.7,10.85
7575,1.1,6.6,3.3
7576,0.7,7.4,3.7
7577,4.1,30.1,15.05
7578,11.4,76.9,38.45
7579,2.6,17.4,8.7
7580,13.1,87.7,43.85
7581,2.1,16,8
7582,10.1,69.1,34.55
7583,18.3,107,53.5
7584,8.2,59.6,29.8
7585,1.1,6.8,3.4
7586,6.6,48.5,24.25
7587,4.5,33,16.5
7588,11.3,76.6,38.3
7589,0.4,5.2,2.6
7590,1.1,9.8,4.9
7591,5.3,41,20.5
7592,3,22.3,11.15
7593,9.3,65.8,32.9
7594,15.9,99.1,49.55
7595,3.2,24.4,12.2
7596,14.4,92,46
7597,3.7,29.4,14.7
7598,4.2,33.4,16.7
7599,9,62.8,31.4
7600,1.7,13.6,6.8
7601,23,128.3,64.15
7602,8.6,60.1,30.05
7603,11.1,75.7,37.85
7604,1,8.4,4.2
7605,2.4,19.1,9.55
7606,3.6,28.7,14.35
7607,1.2,10.6,5.3
7608,1.2,10.4,5.2
7609,0.4,4.8,2.4
7610,1.1,11.1,5.55
7611,15.6,97,48.5
7612,3.7,27.6,13.8
7613,24.7,134.7,67.35
7614,6.1,44.9,22.45
7615,0.4,6.6,3.3
7616,0.2,4.9,2.45
7617,0.8,6.3,3.15
7618,1.4,11.2,5.6
7619,0.8,7.6,3.8
7620,2.2,17.6,8.8
7621,4.7,36.5,18.25
7622,0,5.7,2.85
7623,3.6,28.1,14.05
7624,0.6,8,4
7625,12.7,84.6,42.3
7626,0.4,5.5,2.75
7627,4.4,33.2,16.6
7628,4.5,32.9,16.45
7629,0.1,3.3,1.65
7630,14.1,89.7,44.85
7631,4.5,35.8,17.9
7632,4.3,31.9,15.95
7633,1,8.1,4.05
7634,0.6,5.5,2.75
7635,0.1,5,2.5
7636,0.2,5,2.5
7637,3.7,28.8,14.4
7638,2.5,18.5,9.25
7639,1.6,12.2,6.1
7640,1.5,12.9,6.45
7641,5.5,41.3,20.65
7642,9.2,64.1,32.05
7643,3.4,26,13
7644,5,37.7,18.85
7645,2.8,22.4,11.2
7646,0.9,8.2,4.1
7647,8.9,62,31
7648,5.8,42.6,21.3
7649,7,50.6,25.3
7650,1.6,11.4,5.7
7651,1.1,10.2,5.1
7652,6.3,46,23
7653,1.4,11.6,5.8
7654,11.9,80.9,40.45
7655,2.9,24.3,12.15
7656,16.8,104.8,52.4
7657,1.1,9.1,4.55
7658,4.7,34.1,17.05
7659,6.1,45.3,22.65
7660,2.1,15.4,7.7
7661,3.5,28.9,14.45
7662,14.6,93.3,46.65
7663,1.3,11,5.5
7664,2.6,21.2,10.6
7665,3.9,30,15
7666,1.9,14.7,7.35
7667,5.2,38.5,19.25
7668,0.6,4.9,2.45
7669,12.1,80.7,40.35
7670,3,24,12
7671,6.9,50.4,25.2
7672,15.3,97.3,48.65
7673,0.8,7.6,3.8
7674,6,45.9,22.95
7675,16,98.9,49.45
7676,4,32.4,16.2
7677,5.1,39.5,19.75
7678,10.2,69.8,34.9
7679,2.5,20.4,10.2
7680,0.2,3.7,1.85
7681,1.1,8.5,4.25
7682,1,8.8,4.4
7683,1.6,13.1,6.55
7684,11.4,74.2,37.1
7685,6.7,50.9,25.45
7686,3.8,29,14.5
7687,8.3,57.7,28.85
7688,6.5,47.8,23.9
7689,3.4,25.4,12.7
7690,7.7,55.3,27.65
7691,0.8,6.3,3.15
7692,8.6,59.7,29.85
7693,1.8,15.3,7.65
7694,3,22.1,11.05
7695,4.3,33.9,16.95
7696,1.8,14,7
7697,0.6,5,2.5
7698,2.6,22.2,11.1
7699,0.7,6.8,3.4
7700,1,9.2,4.6
7701,4.9,37.6,18.8
7702,10.1,70.3,35.15
7703,3.8,28.7,14.35
7704,2.8,21.2,10.6
7705,6.1,45.8,22.9
7706,5.4,39,19.5
7707,1.4,10.6,5.3
7708,0.2,5.6,2.8
7709,0.1,4.2,2.1
7710,4.3,33.4,16.7
7711,9.6,66,33
7712,1,7.5,3.75
7713,5.5,41.4,20.7
7714,26.7,140.2,70.1
7715,4.3,32.3,16.15
7716,2.9,22.7,11.35
7717,0.4,5.4,2.7
7718,1.8,15.2,7.6
7719,4.3,33,16.5
7720,0.9,8.4,4.2
7721,8.3,58.4,29.2
7722,6.1,46.6,23.3
7723,9.4,64.6,32.3
7724,16.8,102.6,51.3
7725,13.3,87.4,43.7
7726,6,42.6,21.3
7727,8.9,64.1,32.05
7728,5.4,40.8,20.4
7729,2,15.3,7.65
7730,1.5,10.7,5.35
7731,0.9,9.2,4.6
7732,5.4,40.1,20.05
7733,11.5,80.4,40.2
7734,2.2,17.4,8.7
7735,2.3,17.4,8.7
7736,0.8,8.2,4.1
7737,0,4.2,2.1
7738,1.2,11,5.5
7739,0.5,6.4,3.2
7740,3.6,28.3,14.15
7741,0.1,6.1,3.05
7742,1.2,8.9,4.45
7743,1.1,8.6,4.3
7744,0.4,5,2.5
7745,0.4,6.5,3.25
7746,4.8,38.2,19.1
7747,4.2,31.2,15.6
7748,6.1,46,23
7749,0.8,7,3.5
7750,3.7,26.5,13.25
7751,2.2,18.1,9.05
7752,7.9,56.3,28.15
7753,1.1,8.5,4.25
7754,3.5,27,13.5
7755,0.9,7.7,3.85
7756,4.1,32.2,16.1
7757,5.9,45.4,22.7
7758,7.4,52,26
7759,3.3,24.6,12.3
7760,2.4,17.3,8.65
7761,0.7,7.4,3.7
7762,3.2,24.9,12.45
7763,25.3,134.8,67.4
7764,2.7,19.3,9.65
7765,5,37.1,18.55
7766,0.4,5.1,2.55
7767,8.3,58.5,29.25
7768,5.5,40.4,20.2
7769,0.6,6.2,3.1
7770,4.8,34.9,17.45
7771,0.6,5.5,2.75
7772,10.4,70.3,35.15
7773,4.8,36.5,18.25
7774,0.6,5.1,2.55
7775,3.3,24.7,12.35
7776,5,37.3,18.65
7777,7.8,56.1,28.05
7778,2.6,23.4,11.7
7779,2.8,21.7,10.85
7780,9.2,65.1,32.55
7781,12.3,81.4,40.7
7782,9.7,67.5,33.75
7783,4.2,33,16.5
7784,1,9,4.5
7785,7,50.5,25.25
7786,1.4,12.3,6.15
7787,9.5,67.9,33.95
7788,1.5,11.9,5.95
7789,9,62.4,31.2
7790,4.7,33.9,16.95
7791,19.9,116.4,58.2
7792,1.8,12.2,6.1
7793,7.9,56,28
7794,4.8,35.8,17.9
7795,4.9,36.8,18.4
7796,2.5,21.2,10.6
7797,17.3,105.4,52.7
7798,1.9,14.4,7.2
7799,1.7,13.1,6.55
7800,2,15.4,7.7
7801,2.3,19,9.5
7802,1.6,13.2,6.6
7803,2,16.2,8.1
7804,12.6,82.6,41.3
7805,1.6,13,6.5
7806,1.7,13.8,6.9
7807,4.8,38.2,19.1
7808,0.1,2.9,1.45
7809,5.8,44.2,22.1
7810,10,68.6,34.3
7811,0.1,5.4,2.7
7812,5.2,38.1,19.05
7813,18.8,112.8,56.4
7814,2.4,18.5,9.25
7815,6.9,50.8,25.4
7816,3.9,30.9,15.45
7817,17.6,105.3,52.65
7818,0.7,4.7,2.35
7819,0.8,8.2,4.1
7820,10.6,73.7,36.85
7821,3.8,29.2,14.6
7822,1.9,14.8,7.4
7823,2.5,20,10
7824,1,8.8,4.4
7825,11.8,79.9,39.95
7826,0.9,7,3.5
7827,2.1,17.6,8.8
7828,6.3,47.2,23.6
7829,3.9,29,14.5
7830,0.5,6,3
7831,0.4,4,2
7832,6.2,46.3,23.15
7833,4.3,35.9,17.95
7834,5.3,38.6,19.3
7835,3.7,27.7,13.85
7836,4.1,31.7,15.85
7837,0.1,4.5,2.25
7838,13.4,85.4,42.7
7839,5.9,44.1,22.05
7840,4.9,37.2,18.6
7841,2.9,22.2,11.1
7842,1.3,10.4,5.2
7843,4.3,30.4,15.2
7844,3.4,24.1,12.05
7845,0.6,7,3.5
7846,1.9,13.4,6.7
7847,11.3,76.1,38.05
7848,1.9,15.8,7.9
7849,0.2,2.9,1.45
7850,3.3,27.4,13.7
7851,2.6,18.8,9.4
7852,8.3,59.9,29.95
7853,6.7,49,24.5
7854,3.9,31.1,15.55
7855,4.1,31.7,15.85
7856,1.1,8.3,4.15
7857,10,70,35
7858,6.3,46.1,23.05
7859,15.1,95,47.5
7860,6.5,46.3,23.15
7861,3,23.6,11.8
7862,4.7,34.9,17.45
7863,2.4,18.1,9.05
7864,2.6,20.1,10.05
7865,4.2,33,16.5
7866,2.9,21.3,10.65
7867,0.6,6.6,3.3
7868,10,67.8,33.9
7869,4.2,31.1,15.55
7870,1.1,9.6,4.8
7871,2,15.5,7.75
7872,8.9,63.3,31.65
7873,0.4,5.8,2.9
7874,7.4,54.3,27.15
7875,2.1,16.7,8.35
7876,0.4,4.2,2.1
7877,1.3,11.9,5.95
7878,1.1,9,4.5
7879,1.4,13.3,6.65
7880,0.9,6.6,3.3
7881,4,31.3,15.65
7882,7.9,57.8,28.9
7883,10.7,74.5,37.25
7884,2.7,20.6,10.3
7885,4.4,33.3,16.65
7886,9.6,67.5,33.75
7887,1.1,11,5.5
7888,2.6,20.9,10.45
7889,0.1,5.8,2.9
7890,8,55.7,27.85
7891,11.5,76.9,38.45
7892,2.6,20.8,10.4
7893,1,8.4,4.2
7894,1,7.9,3.95
7895,4.9,37.1,18.55
7896,2.5,18.5,9.25
7897,0.1,5.1,2.55
7898,9.3,65,32.5
7899,0.5,4.8,2.4
7900,1.1,8.3,4.15
7901,11.7,77.5,38.75
7902,13.7,86.4,43.2
7903,0.9,7.8,3.9
7904,2.5,20.5,10.25
7905,13.8,88.7,44.35
7906,2.2,18.2,9.1
7907,4.2,31.1,15.55
7908,1.1,7.5,3.75
7909,3.3,24.8,12.4
7910,6.5,46.9,23.45
7911,4.6,34.9,17.45
7912,6.9,50.9,25.45
7913,1.7,11.9,5.95
7914,8,56.7,28.35
7915,1.8,14.8,7.4
7916,4.2,32.3,16.15
7917,11,73.9,36.95
7918,5.4,42.3,21.15
7919,3,23.4,11.7
7920,4.2,34.9,17.45
7921,5.5,40.9,20.45
7922,0.1,5.1,2.55
7923,2.2,17,8.5
7924,9.8,68.1,34.05
7925,0.1,4.1,2.05
7926,5.3,39.7,19.85
7927,0.4,4.1,2.05
7928,1.9,15.2,7.6
7929,7,49.2,24.6
7930,1,7.8,3.9
7931,24.9,135.6,67.8
7932,11.3,76.9,38.45
7933,12.5,81.6,40.8
7934,22.1,125,62.5
7935,0.8,7.8,3.9
7936,17.9,107.7,53.85
7937,5.7,43.2,21.6
7938,3.4,25.7,12.85
7939,3.3,24.6,12.3
7940,4.3,32.6,16.3
7941,2,15.4,7.7
7942,5.3,41.4,20.7
7943,8.1,58.9,29.45
7944,10,69.3,34.65
7945,1,7.1,3.55
7946,10,67.2,33.6
7947,0.3,5.6,2.8
7948,0.8,8.7,4.35
7949,4.7,35,17.5
7950,2.3,18.3,9.15
7951,2,17.3,8.65
7952,2.2,18.6,9.3
7953,0.9,7.7,3.85
7954,7.2,52.7,26.35
7955,1.5,12.1,6.05
7956,1,8.4,4.2
7957,0.5,6.1,3.05
7958,8.3,59.1,29.55
7959,0.2,5.1,2.55
7960,4.9,37.6,18.8
7961,13.8,89.2,44.6
7962,15.9,98.9,49.45
7963,0.9,7.6,3.8
7964,0.7,6.7,3.35
7965,0.5,5.9,2.95
7966,6.4,46.2,23.1
7967,2.5,18.4,9.2
7968,5.6,43,21.5
7969,7.1,51.4,25.7
7970,4,30.8,15.4
7971,7.2,51,25.5
7972,6.2,45.1,22.55
7973,11.1,74.3,37.15
7974,0.3,5,2.5
7975,2.5,18.8,9.4
7976,1.7,13.6,6.8
7977,15.9,97.4,48.7
7978,5.2,39.3,19.65
7979,4,32.2,16.1
7980,1.3,10.2,5.1
7981,6.7,49.5,24.75
7982,4,31.2,15.6
7983,5.5,41.4,20.7
7984,11.5,75.8,37.9
7985,14.2,90.8,45.4
7986,4.5,34.5,17.25
7987,4.7,35.4,17.7
7988,4.4,34.6,17.3
7989,5.1,39.2,19.6
7990,0.8,5.8,2.9
7991,2,16.6,8.3
7992,3.2,25.2,12.6
7993,0.6,7.8,3.9
7994,9.3,65.3,32.65
7995,6.5,48.9,24.45
7996,2.2,18,9
7997,0.6,6.1,3.05
7998,4.6,33.7,16.85
7999,10.8,73.9,36.95
8000,0.3,5.3,2.65
8001,1.6,11.6,5.8
8002,2.5,21.2,10.6
8003,13.3,84.8,42.4
8004,3,23.3,11.65
8005,5.4,39.8,19.9
8006,0.3,4.5,2.25
8007,0.6,6.2,3.1
8008,21.4,122.1,61.05
8009,0.7,5.1,2.55
8010,1.7,12.8,6.4
8011,1.7,13.7,6.85
8012,5.5,39.6,19.8
8013,6.1,45.4,22.7
8014,1.8,14.6,7.3
8015,2.2,17.8,8.9
8016,26.6,140.7,70.35
8017,3,21.9,10.95
8018,3.2,24.5,12.25
8019,9.9,69,34.5
8020,0.9,8.9,4.45
8021,0.4,5.1,2.55
8022,1,9.7,4.85
8023,5.6,42.8,21.4
8024,14.3,91.6,45.8
8025,5.9,42.3,21.15
8026,1.5,11.3,5.65
8027,3,21.7,10.85
8028,3,24,12
8029,3.5,24.6,12.3
8030,1.2,9.7,4.85
8031,1.9,15.1,7.55
8032,2.9,23,11.5
8033,9.6,68.3,34.15
8034,1.2,9.7,4.85
8035,4.7,35,17.5
8036,2.2,18.6,9.3
8037,5.4,40.2,20.1
8038,1.3,11.5,5.75
8039,2.4,18.8,9.4
8040,0.8,6.8,3.4
8041,1.7,14.2,7.1
8042,4.1,31.4,15.7
8043,10.2,71.2,35.6
8044,14.6,93.2,46.6
8045,7.1,51.3,25.65
8046,3,24.7,12.35
8047,5,37.6,18.8
8048,4.6,35.8,17.9
8049,3,23.4,11.7
8050,20.6,118.2,59.1
8051,0.9,7.1,3.55
8052,2.8,22.4,11.2
8053,6.7,48.9,24.45
8054,12.5,81.8,40.9
8055,9,62.2,31.1
8056,0.9,8,4
8057,4.6,33.8,16.9
8058,1.5,12.2,6.1
8059,5.7,41.6,20.8
8060,1.3,8.4,4.2
8061,3,23.3,11.65
8062,6.6,50.7,25.35
8063,1.9,12.8,6.4
8064,1.3,10,5
8065,2.2,18.5,9.25
8066,3.7,29.1,14.55
8067,2.2,17.2,8.6
8068,2.3,19,9.5
8069,1.4,10.8,5.4
8070,0.8,8.5,4.25
8071,7.3,52.1,26.05
8072,8.2,59.3,29.65
8073,6.6,49.6,24.8
8074,6.7,49.6,24.8
8075,13,86,43
8076,4.8,38,19
8077,18.3,109.9,54.95
8078,2,15.3,7.65
8079,8.8,62,31
8080,6.7,48.8,24.4
8081,5.1,40.1,20.05
8082,2.1,16.1,8.05
8083,12.2,79.7,39.85
8084,0.2,4.6,2.3
8085,10.8,71.9,35.95
8086,10.4,72,36
8087,11.7,77.6,38.8
8088,10.8,73.3,36.65
8089,6.3,46.6,23.3
8090,2.5,19.2,9.6
8091,3.1,25.2,12.6
8092,1.1,9.2,4.6
8093,19.2,113.1,56.55
8094,2,13.8,6.9
8095,15.4,96.4,48.2
8096,4.7,36.5,18.25
8097,5.8,42.1,21.05
8098,2.2,17.1,8.55
8099,8.6,61.5,30.75
8100,5.2,39,19.5
8101,8.7,61.1,30.55
8102,7.1,50.4,25.2
8103,0.3,3.9,1.95
8104,9.2,63,31.5
8105,3.8,29.1,14.55
8106,19,113.1,56.55
8107,6.7,47.7,23.85
8108,10.5,72.8,36.4
8109,1,9.9,4.95
8110,18.9,112.8,56.4
8111,1.7,14.8,7.4
8112,13.4,87.6,43.8
8113,2.1,16.2,8.1
8114,7.8,56.5,28.25
8115,14.4,90.9,45.45
8116,2.4,19.7,9.85
8117,4.4,33.8,16.9
8118,4.7,36.4,18.2
8119,3.5,26.4,13.2
8120,8.7,60.6,30.3
8121,1,7.7,3.85
8122,1.5,14.1,7.05
8123,4.2,31.3,15.65
8124,2.2,15,7.5
8125,5.8,42.7,21.35
8126,1.6,14.2,7.1
8127,7.5,53,26.5
8128,1.7,13.4,6.7
8129,0.1,5.5,2.75
8130,6.7,49,24.5
8131,0.3,3.2,1.6
8132,0,4.8,2.4
8133,2.8,21.7,10.85
8134,7.3,53.5,26.75
8135,1.5,9.6,4.8
8136,4.2,32.7,16.35
8137,8.8,62.7,31.35
8138,16.3,101.7,50.85
8139,0.4,5.4,2.7
8140,0.9,6.5,3.25
8141,6.3,46.4,23.2
8142,8.2,58.3,29.15
8143,1.1,9.2,4.6
8144,0.7,8.4,4.2
8145,2.2,15.3,7.65
8146,6.8,49.7,24.85
8147,0.9,8.4,4.2
8148,1.9,14.2,7.1
8149,5.5,42,21
8150,3,24,12
8151,1.7,15.5,7.75
8152,0.3,5.1,2.55
8153,15.6,97.5,48.75
8154,6.3,46.3,23.15
8155,3.3,24.5,12.25
8156,5.2,39.8,19.9
8157,8.8,61.9,30.95
8158,14.7,92.2,46.1
8159,2.8,21.3,10.65
8160,4.2,31.3,15.65
8161,1,8.4,4.2
8162,4,29.5,14.75
8163,8.8,60,30
8164,0.5,5.3,2.65
8165,2.5,18.8,9.4
8166,2.9,20.8,10.4
8167,0.8,7.9,3.95
8168,3.3,25.9,12.95
8169,3.3,25.7,12.85
8170,1.4,10.9,5.45
8171,3.2,24.1,12.05
8172,2.1,16.4,8.2
8173,2,15.6,7.8
8174,4.8,35.6,17.8
8175,6,44.9,22.45
8176,8,60.5,30.25
8177,27.8,143.1,71.55
8178,0.7,5.5,2.75
8179,7.6,54.2,27.1
8180,12.2,82.8,41.4
8181,2.4,18.2,9.1
8182,21.8,122.6,61.3
8183,3.8,27.9,13.95
8184,9.4,66.2,33.1
8185,2,14.8,7.4
8186,2.5,20.8,10.4
8187,3.9,29.2,14.6
8188,3.9,28.2,14.1
8189,13.4,87.8,43.9
8190,3.4,24.8,12.4
8191,1.4,9,4.5
8192,7.3,53,26.5
8193,0.6,6.2,3.1
8194,4.3,32.5,16.25
8195,0.8,6.9,3.45
8196,4.4,34.3,17.15
8197,3.3,27,13.5
8198,2.6,20.5,10.25
8199,11.9,78.6,39.3
8200,31,155.2,77.6
8201,5.4,41.5,20.75
8202,1.6,13.5,6.75
8203,1.2,10,5
8204,1.3,11.9,5.95
8205,6.6,48.2,24.1
8206,1.9,14.8,7.4
8207,1.5,12.9,6.45
8208,4,31.9,15.95
8209,0.6,5,2.5
8210,2.1,16.1,8.05
8211,7.1,51.6,25.8
8212,2.5,18.1,9.05
8213,11.8,80.2,40.1
8214,2,15.8,7.9
8215,21,119.7,59.85
8216,2,17.1,8.55
8217,5.2,39.8,19.9
8218,8.4,60,30
8219,0,3.9,1.95
8220,1.4,12.8,6.4
8221,5,38.7,19.35
8222,3.2,24.5,12.25
8223,0.2,5.2,2.6
8224,1,7.1,3.55
8225,2,16.4,8.2
8226,5.1,38.3,19.15
8227,13.4,86,43
8228,2.1,19.5,9.75
8229,1.9,14.7,7.35
8230,0.9,7.7,3.85
8231,16.4,101.7,50.85
8232,6.6,48.1,24.05
8233,2.9,22.1,11.05
8234,2.3,16.8,8.4
8235,5.8,43.1,21.55
8236,3,23.2,11.6
8237,0,6.7,3.35
8238,11.2,74.3,37.15
8239,2.9,21.3,10.65
8240,3.9,30.4,15.2
8241,1.4,11.8,5.9
8242,1.9,15.7,7.85
8243,0.4,5.2,2.6
8244,0.6,7.3,3.65
8245,4.5,35.7,17.85
8246,0,4.4,2.2
8247,2.6,18.8,9.4
8248,1.2,9.8,4.9
8249,22.7,125.7,62.85
8250,2.1,17.9,8.95
8251,9.1,64.9,32.45
8252,5.5,40.2,20.1
8253,3.9,29.1,14.55
8254,4.7,35.9,17.95
8255,5.7,40.7,20.35
8256,5.8,43.3,21.65
8257,2.1,17,8.5
8258,11.6,78,39
8259,1.4,12.5,6.25
8260,10.9,74.5,37.25
8261,7.2,55,27.5
8262,16.4,102.1,51.05
8263,2.1,15.7,7.85
8264,1.7,14.1,7.05
8265,13.2,85.2,42.6
8266,7.7,55.3,27.65
8267,4,31.4,15.7
8268,2.4,19.1,9.55
8269,1.7,13.8,6.9
8270,1.5,9.1,4.55
8271,7.3,51.1,25.55
8272,0.1,3.8,1.9
8273,0,3.8,1.9
8274,7.8,54.6,27.3
8275,4.3,33.4,16.7
8276,2.7,20.3,10.15
8277,3.9,29.4,14.7
8278,0.4,4.6,2.3
8279,2.7,22.1,11.05
8280,11,74.4,37.2
8281,2.2,18.5,9.25
8282,0.6,7.6,3.8
8283,0.3,6.9,3.45
8284,0.2,1.9,0.95
8285,1.8,13.2,6.6
8286,2.1,17.5,8.75
8287,5.7,43.7,21.85
8288,0.6,6.4,3.2
8289,0,3,1.5
8290,1.2,9.1,4.55
8291,1.1,9.9,4.95
8292,0.1,3.8,1.9
8293,9.6,67.8,33.9
8294,1.8,13.3,6.65
8295,0.3,3.3,1.65
8296,0.7,5,2.5
8297,14.2,93,46.5
8298,4.7,36,18
8299,5.1,37.6,18.8
8300,9.3,65.2,32.6
8301,0.8,5.7,2.85
8302,0.2,3.2,1.6
8303,8.1,58.3,29.15
8304,2.3,17.3,8.65
8305,2.9,21.7,10.85
8306,1.4,11.4,5.7
8307,0.1,6,3
8308,1.1,9.9,4.95
8309,0.2,5.1,2.55
8310,6.3,45.7,22.85
8311,0.8,5.3,2.65
8312,3.5,28.6,14.3
8313,23.7,128.3,64.15
8314,0.6,6.3,3.15
8315,3.8,30.1,15.05
8316,3.7,28.9,14.45
8317,12,79.9,39.95
8318,6.8,50.3,25.15
8319,5.1,38,19
8320,10.2,70.1,35.05
8321,13.7,88,44
8322,2.8,22.9,11.45
8323,1.3,11.5,5.75
8324,6.8,50,25
8325,6.7,49.9,24.95
8326,2,16.4,8.2
8327,2.1,17,8.5
8328,4,30,15
8329,6.6,48.3,24.15
8330,7.3,52.9,26.45
8331,3.4,26.3,13.15
8332,8.8,62.6,31.3
8333,21.7,124.3,62.15
8334,2.4,18.1,9.05
8335,0.1,3.8,1.9
8336,10.5,70.9,35.45
8337,10.6,74.2,37.1
8338,0.9,8,4
8339,31.7,155.5,77.75
8340,2.5,20.7,10.35
8341,1.5,9.3,4.65
8342,8.5,61.5,30.75
8343,4.6,35.9,17.95
8344,0.3,5.2,2.6
8345,13.4,86.2,43.1
8346,0.6,6.4,3.2
8347,6.3,45.7,22.85
8348,7.9,57.1,28.55
8349,0,5.5,2.75
8350,2.7,19.3,9.65
8351,0.2,3.4,1.7
8352,0.3,4.8,2.4
8353,0.9,8.5,4.25
8354,6.9,48.8,24.4
8355,1.1,8.1,4.05
8356,3.9,30.7,15.35
8357,7.2,53.9,26.95
8358,5.3,40.2,20.1
8359,2.5,20.4,10.2
8360,0.7,6.9,3.45
8361,3.6,26.7,13.35
8362,8.7,61.5,30.75
8363,13.3,87.5,43.75
8364,0.1,5.9,2.95
8365,2,15.6,7.8
8366,1,7.6,3.8
8367,4,30.5,15.25
8368,2.4,19.8,9.9
8369,21.2,120.5,60.25
8370,5.4,41,20.5
8371,15.3,96.3,48.15
8372,5.3,39.2,19.6
8373,0.4,4.9,2.45
8374,9,62.3,31.15
8375,1.5,11.5,5.75
8376,1.7,14.4,7.2
8377,10.4,72.2,36.1
8378,9.2,65.9,32.95
8379,0.6,6.1,3.05
8380,5.4,40.9,20.45
8381,0.7,8.5,4.25
8382,5.7,43.8,21.9
8383,7.1,51.2,25.6
8384,22.3,125.6,62.8
8385,1.8,13.3,6.65
8386,1.2,8.3,4.15
8387,2.7,20.5,10.25
8388,17.5,105.9,52.95
8389,0.8,7.9,3.95
8390,0.3,5.3,2.65
8391,1.9,15.2,7.6
8392,0.7,5.8,2.9
8393,8.7,62.7,31.35
8394,4.8,38.6,19.3
8395,7.3,53.3,26.65
8396,5.7,43.3,21.65
8397,0.9,7,3.5
8398,2.1,17.2,8.6
8399,0.3,5.4,2.7
8400,8.3,58.7,29.35
8401,6.7,48,24
8402,22.2,123.9,61.95
8403,7.1,52.4,26.2
8404,4.1,29.7,14.85
8405,5.5,41.7,20.85
8406,8.3,61,30.5
8407,5,38,19
8408,2.9,22.5,11.25
8409,2,15.8,7.9
8410,16.1,100.4,50.2
8411,2.6,19.1,9.55
8412,0.4,6,3
8413,4.1,30.8,15.4
8414,4,30.2,15.1
8415,4.5,35.1,17.55
8416,8.7,63.1,31.55
8417,4.4,35.1,17.55
8418,1.3,9.7,4.85
8419,2.4,16.8,8.4
8420,7.6,54.2,27.1
8421,2.5,18.7,9.35
8422,6.2,44.7,22.35
8423,0.2,5.7,2.85
8424,2,15.6,7.8
8425,2.2,18.6,9.3
8426,3.2,25.1,12.55
8427,5.4,39.9,19.95
8428,0.6,5.7,2.85
8429,0.5,7.3,3.65
8430,9.4,66.4,33.2
8431,2.2,17.8,8.9
8432,6.4,48.9,24.45
8433,0.2,3.7,1.85
8434,0,5.4,2.7
8435,4.8,35.4,17.7
8436,3,23.9,11.95
8437,8,56.4,28.2
8438,3.3,25,12.5
8439,3.9,30.2,15.1
8440,5.1,37.6,18.8
8441,3.3,25.7,12.85
8442,4.6,35.2,17.6
8443,5.2,39.9,19.95
8444,9.7,67.4,33.7
8445,6.7,48.5,24.25
8446,3,23.9,11.95
8447,2.1,16.7,8.35
8448,2.8,20.3,10.15
8449,14.6,92.2,46.1
8450,5.6,40.7,20.35
8451,0.6,6.5,3.25
8452,0.3,6,3
8453,3,23.6,11.8
8454,2.4,17.2,8.6
8455,5.1,38.3,19.15
8456,0.8,6.8,3.4
8457,1,7,3.5
8458,8.4,60.9,30.45
8459,11.6,77.9,38.95
8460,3.5,29,14.5
8461,7.8,55.4,27.7
8462,11.8,79.5,39.75
8463,6.2,47,23.5
8464,15.1,94.6,47.3
8465,2.8,21.6,10.8
8466,6.4,46.6,23.3
8467,4.4,32.4,16.2
8468,5.1,38.9,19.45
8469,0.7,4.5,2.25
8470,5.5,41,20.5
8471,3.3,25.5,12.75
8472,1.3,10,5
8473,2.5,19.2,9.6
8474,7.3,53.9,26.95
8475,14,90.6,45.3
8476,0.6,5.7,2.85
8477,5.8,42.9,21.45
8478,16.5,101,50.5
8479,3.7,29.6,14.8
8480,6.2,45.5,22.75
8481,2.3,16.5,8.25
8482,5.8,43.8,21.9
8483,8.1,57.4,28.7
8484,2,16.6,8.3
8485,0.5,6.1,3.05
8486,8.7,61.5,30.75
8487,1.8,12.9,6.45
8488,1.1,9.1,4.55
8489,0.2,4.8,2.4
8490,7.5,52.8,26.4
8491,0.6,6.9,3.45
8492,4.8,38.4,19.2
8493,22,123,61.5
8494,4.2,30.9,15.45
8495,9,61.7,30.85
8496,7.9,57.5,28.75
8497,3.5,27.7,13.85
8498,1.3,9.1,4.55
8499,0.2,5.5,2.75
8500,2.6,18.6,9.3
8501,7.8,55.6,27.8
8502,2.7,21,10.5
8503,3.8,29.6,14.8
8504,1.6,13.8,6.9
8505,3.1,24.9,12.45
8506,4.2,34.4,17.2
8507,3.6,28.1,14.05
8508,1.5,12.1,6.05
8509,5.4,42.8,21.4
8510,5.2,40.3,20.15
8511,2.9,23.2,11.6
8512,0.5,5.4,2.7
8513,3.6,27.4,13.7
8514,1,8.6,4.3
8515,5,38.2,19.1
8516,6.3,45.7,22.85
8517,8.3,59.8,29.9
8518,2.4,20.1,10.05
8519,9.3,63.6,31.8
8520,0,3.9,1.95
8521,3.1,25.4,12.7
8522,3.2,25.1,12.55
8523,1.7,14,7
8524,14.4,90.6,45.3
8525,12.3,82.2,41.1
8526,8.4,58.7,29.35
