"ID_number","Diameter_in","Height_ft"
4049,4.4,34.6
4050,0.4,5.2
4051,6.2,46.7
4052,2.1,15.4
4053,1.5,12.7
4054,4.8,36.6
4055,1.7,13.2
4056,0.2,1.9
4057,0.6,6.1
4058,17.1,104
4059,2.5,18.2
4060,0.1,4.6
4061,0.5,5
4062,6.8,49.2
4063,0.9,8.9
4064,0.1,3.4
4065,0.8,8.3
4066,5.6,42.1
4067,2.5,19.8
4068,1.8,13
4069,4.7,37.4
4070,20.1,117.2
4071,12,80.5
4072,0.7,6.2
4073,3.7,27.3
4074,1.2,9.4
4075,5.3,39.8
4076,1.6,14.7
4077,1.2,9.7
4078,7.6,55.4
4079,5.9,41.4
4080,5.6,43.3
4081,0.4,6
4082,4.3,35.3
4083,1.4,11.9
4084,3,21.3
4085,3.3,22.5
4086,1.1,6.2
4087,1.9,16.1
4088,4.5,34.6
4089,3.4,26.9
4090,13.6,88.7
4091,2.4,18.1
4092,2.3,18.6
4093,1.3,10.7
4094,4.4,32.1
4095,4.5,33.3
4096,0.4,3.9
4097,6.5,48.2
4098,1.7,14.4
4099,5.7,42.8
4100,3.5,27.2
4101,3.4,25.1
4102,2.4,17.7
4103,0.3,6.9
4104,0.2,4.1
4105,8.5,59.6
4106,6.1,46.3
4107,4.4,33.5
4108,1.6,13.8
4109,5.5,42.3
4110,6.4,48.7
4111,5.5,41.7
4112,5,36.9
4113,1.9,14.6
4114,3.3,25.8
4115,2,15.6
4116,6.6,48.5
4117,3.7,27.6
4118,5.6,42.1
4119,1.9,14
4120,1.7,14.1
4121,14.5,92.9
4122,11.4,75.7
4123,1.7,13.9
4124,16.2,100.6
4125,5.7,42.7
4126,0.1,4.3
4127,12.1,81.4
4128,2.4,18.8
4129,0.7,6.5
4130,19.2,111.7
4131,2.3,19.4
4132,5.3,40.7
4133,3.1,24.4
4134,5.5,40.6
4135,3.3,27.1
4136,2.1,15.1
4137,0.5,6.9
4138,0.1,3.5
4139,1.5,12
4140,2.8,21.6
4141,0.2,5.2
4142,2.1,14.5
4143,1.5,13.2
4144,6,44.1
4145,3,24
4146,6.4,48.6
4147,2.5,20.4
4148,8.7,62.1
4149,1.5,12.5
4150,6.4,49.3
4151,0.8,6.3
4152,0.9,6.7
4153,0.2,5.1
4154,3.3,23.7
4155,7.7,54.6
4156,0,2.8
4157,5.5,41.5
4158,20.6,115.9
4159,6.6,48.7
4160,22.9,127
4161,5.4,40
4162,7.7,56.1
4163,5.2,38.5
4164,0.5,6.5
4165,6.5,47
4166,6.2,45.1
4167,20.8,118.2
4168,0,5.7
4169,5.1,39.1
4170,1.7,13.1
4171,2.6,19.2
4172,0.1,3.2
4173,0.1,4
4174,24.7,134.5
4175,0.2,3.9
4176,1.1,9.1
4177,1.7,14
4178,8.6,62.2
4179,4.3,33.3
4180,5.3,39.6
4181,2.8,22.3
4182,0.8,8
4183,4,30.4
4184,9.6,67.1
4185,1.6,13.3
4186,9,63
4187,2.9,22.1
4188,3.1,24
4189,7.8,56.2
4190,10.5,70.3
4191,9.4,66.1
4192,11.5,77.6
4193,2,14.4
4194,3.6,26.7
4195,0.9,7.2
4196,7.8,56.6
4197,4.6,35.4
4198,4.4,35
4199,4.5,32.4
4200,1.4,9.5
4201,6.8,49.1
4202,3.6,28.1
4203,11.5,76.3
4204,3.8,30.8
4205,6.8,51.2
4206,3.4,25.7
4207,1.2,10
4208,0.6,6.6
4209,0.5,7.1
4210,2.3,18.8
4211,3.6,27.8
4212,1.2,11.1
4213,6.1,46.1
4214,3.9,29.7
4215,0.6,5.5
4216,5.1,40.1
4217,0.5,5.2
4218,0.5,5.3
4219,6.5,48.9
4220,15.4,96.3
4221,0.8,7.5
4222,6.2,47
4223,0.4,5.6
4224,0.4,5.2
4225,3.6,28.7
4226,4.3,32.7
4227,3,23.3
4228,13.9,91.4
4229,0.7,6.8
4230,8.3,59.1
4231,9.3,65.4
4232,1.6,14.1
4233,1.5,11.9
4234,10.5,70.6
4235,3.5,27.8
4236,3.5,26.7
4237,1.2,10.5
4238,5.2,38.3
4239,7.7,56.2
4240,3.6,29
4241,4.5,35.5
4242,0.1,5.1
4243,1.6,12
4244,1.2,10.5
4245,13.8,89.2
4246,9.2,64.2
4247,0.1,4.7
4248,1.1,9.4
4249,0.8,6.1
4250,4.2,33
4251,4.6,36.1
4252,1.5,11.9
4253,0.5,4.9
4254,0.7,8.3
4255,1.8,13.9
4256,9.8,67.7
4257,0.5,6.9
4258,6.9,51.1
4259,14.3,91.8
4260,0.5,6.1
4261,10.3,70.5
4262,13.2,85.2
4263,15.8,99.6
4264,13.8,89.7
4265,3.6,26.8
4266,7.9,55.5
4267,4.1,30.6
4268,2.8,22.5
4269,0.6,6.6
4270,5.7,43.3
4271,1.2,9.9
4272,4.1,33.2
4273,11.2,74.4
4274,7,50.4
4275,7.6,55.3
4276,7.4,53.8
4277,1.5,11.8
4278,5.9,45.7
4279,2.4,20.5
4280,1.8,14
4281,4.2,30.8
4282,12.6,80.4
4283,0,4.9
4284,1.5,11.3
4285,0.5,4.4
4286,1.5,11.9
4287,9,63.9
4288,1.4,10.7
4289,26.8,139.6
4290,2.5,20.3
4291,0.1,3.6
4292,0.7,6.3
4293,1.2,10.1
4294,6.8,47.9
4295,2.5,19.2
4296,17.2,107.4
4297,1.9,14.6
4298,0.9,6.8
4299,0.3,6.7
4300,5.3,39.5
4301,0,3.6
4302,2.1,16.1
4303,6.4,48.1
4304,17.5,106.3
4305,7.5,52.4
4306,1.2,8.7
4307,2.8,20.8
4308,13.1,86.2
4309,5,38.9
4310,0.2,5.8
4311,11.2,75.3
4312,0.7,5.7
4313,18,108.1
4314,9.6,66.5
4315,14.9,94.1
4316,0.5,5.4
4317,8.1,59.1
4318,3.4,27.2
4319,0.7,5.6
4320,6.2,46.9
4321,1.6,11.7
4322,2.8,20.7
4323,6.3,47.4
4324,2.1,16.7
4325,10.2,68.1
4326,14.8,94.9
4327,8.5,60.9
4328,0.5,5.8
4329,1.5,11.8
4330,0.5,3.1
4331,1.1,9.4
4332,19.7,115.3
4333,8.8,61.4
4334,7.1,52.8
4335,1.9,15.5
4336,1.6,12.1
4337,0.2,5.9
4338,2.1,16.7
4339,10.9,74.8
4340,3,23.9
4341,6,45.1
4342,4.6,34.2
4343,5.2,39
4344,9.3,65
4345,2.5,22
4346,4.3,32.2
4347,8.3,59.4
4348,2.3,16.7
4349,7.2,52.3
4350,3,24.7
4351,2.2,16.9
4352,0.3,5.4
4353,0.9,8.6
4354,17.5,105.5
4355,1.4,12.6
4356,0.4,7.2
4357,2.6,19
4358,2.6,20.7
4359,7,52.2
4360,0.1,4.4
4361,2.4,18.6
4362,42.3,183.4
4363,0.9,8.4
4364,18.1,108.2
4365,0.9,9.4
4366,4.5,37.5
4367,3.8,28.6
4368,0.3,5
4369,0.4,6.8
4370,3.4,28.9
4371,3.5,26.5
4372,7,50.4
4373,5.7,42.1
4374,3.6,27.4
4375,2.2,16.5
4376,25.1,134.3
4377,0.2,4.4
4378,9.8,69.6
4379,0.8,6.5
4380,2.9,21.6
4381,8.6,60.9
4382,2.3,19.8
4383,4.1,33.4
4384,3.4,26.1
4385,7.5,55.2
4386,0.4,6.7
4387,11.5,77.6
4388,9.5,65
4389,8.1,59.5
4390,0.9,8.5
4391,3.5,26.6
4392,15.2,95
4393,5.3,41.3
4394,6,44.8
4395,19.9,115.5
4396,3,24.9
4397,0.6,6.7
4398,1.1,7
4399,3.1,25.2
4400,1.8,13.8
4401,3.9,30.8
4402,2.8,21.6
4403,4.6,35.7
4404,2.2,18.4
4405,17.8,107.8
4406,1.4,12.7
4407,5.5,40.8
4408,0.4,6.3
4409,8.7,62.3
4410,4,29.8
4411,1.7,12.7
4412,11.9,78.5
4413,0.5,3.2
4414,4.3,33.3
4415,9.9,68.4
4416,5.1,40
4417,1.7,14.7
4418,2.8,21.2
4419,2.3,18.1
4420,11.7,77.9
4421,1.4,9.4
4422,1.3,10
4423,9,63.1
4424,16.9,104
4425,13.9,89.4
4426,3.9,29.1
4427,10.4,73.5
4428,0.8,7.1
4429,0.7,5.8
4430,2.4,18.7
4431,1.7,13.4
4432,4.6,34.7
4433,14.6,92.2
4434,9.8,69.4
4435,0.5,4.6
4436,2.5,19
4437,7.3,52.4
4438,1.9,13.9
4439,13.8,90.3
4440,6.3,48
4441,3.3,26.2
4442,5.6,41.5
4443,7.2,50.5
4444,10.7,73.4
4445,6.6,48.2
4446,0.4,5.7
4447,0.1,5.2
4448,3.2,24.7
4449,5.3,39.6
4450,5.7,43.3
4451,9.5,67
4452,3.6,28.3
4453,1,8.7
4454,2.1,15.7
4455,1.7,12.8
4456,2.4,19.2
4457,1.2,9.6
4458,0.8,7
4459,2,14.2
4460,9.9,68
4461,20.7,118.6
4462,4.9,38.9
4463,6.6,47.9
4464,14,89.1
4465,0.8,7.4
4466,2.8,19.7
4467,10.5,72
4468,0.5,6.5
4469,0,5.9
4470,10.5,72.8
4471,5.5,40.1
4472,1.1,8.9
4473,6.1,44.7
4474,0.7,6.1
4475,14.9,92.7
4476,1.4,9.8
4477,4.1,32
4478,2.3,19.7
4479,4.7,35.3
4480,29.2,148.2
4481,8.7,60.7
4482,3.9,29.7
4483,12.4,81.9
4484,15.4,94.8
4485,4.3,33.4
4486,1.8,15
4487,3.7,28.7
4488,2.6,18.7
4489,0.9,9.5
4490,4,29.8
4491,12.4,81.4
4492,10.2,69.9
4493,4.4,33.9
4494,3.1,24
4495,1.4,10
4496,2.7,19.5
4497,1.1,9.4
4498,7.7,58.6
4499,9.4,65.6
4500,0.7,6.3
4501,0.2,4.6
4502,1.6,11.2
4503,8,58.6
4504,2.1,15.7
4505,0.3,5.3
4506,1.8,14.7
4507,0.8,7.3
4508,7,51.1
4509,0.4,5
4510,4.4,32.8
4511,11.8,78.6
4512,4.5,34.8
4513,0.7,7.6
4514,4.1,31.6
4515,3.4,27.1
4516,1.4,10
4517,0.3,2.4
4518,4.4,34.4
4519,3.3,25.2
4520,1.1,9.4
4521,3.4,26.7
4522,10.4,71.7
4523,5.8,42.7
4524,0.9,6.5
4525,1.5,12.8
4526,7.2,51.7
4527,7.3,52.5
4528,1.3,11.4
4529,1.9,15.6
4530,22.2,123.4
4531,1.4,13.4
4532,0.7,6.1
4533,9.5,67
4534,2.7,19.3
4535,3.3,24.6
4536,21.9,124.2
4537,6.5,46.9
4538,4.1,31.3
4539,5.3,40.2
4540,0.6,6.3
4541,0.5,5.4
4542,6.5,47.5
4543,1.8,13.5
4544,3.4,26.8
4545,8.3,60.9
4546,16,99.7
4547,0.2,3.4
4548,0.8,7.4
4549,5.5,41.4
4550,7.6,55.7
4551,4.4,33.1
4552,1.8,13.6
4553,0.9,7.3
4554,4.9,37.7
4555,4.1,31.1
4556,5.3,40.2
4557,13.9,90.7
4558,0.1,3.9
4559,1.9,14.6
4560,2.5,18.1
4561,3.9,29.5
4562,4.4,33.1
4563,4.9,36.1
4564,3,24.5
4565,10.7,72.3
4566,1.7,13.3
4567,5.1,37.7
4568,1.3,12.1
4569,9.7,68
4570,3,23.9
4571,0.2,4.7
4572,4.1,31.7
4573,4.6,35
4574,4.6,34.5
4575,0.9,8.4
4576,0.5,5.6
4577,8.7,59.8
4578,17.8,108.3
4579,3,23.3
4580,17.8,107.7
4581,1.2,9
4582,1.7,15
4583,1,8.6
4584,5,38.4
4585,6.1,45.4
4586,4.7,37.5
4587,13,84.7
4588,2.6,20.4
4589,1.2,8.4
4590,6.2,44.9
4591,1.6,11.6
4592,8.8,62.1
4593,6.4,46.8
4594,0.2,3.5
4595,13,85.5
4596,4.8,36.4
4597,8.3,57.9
4598,3.2,24.6
4599,4.8,34
4600,3.9,31
4601,3.1,24.8
4602,4.5,34.7
4603,6.2,47.9
4604,2,16.6
4605,15.3,95
4606,12.5,82.5
4607,14.9,94.2
4608,5.5,43.3
4609,18.5,109.7
4610,1,8.4
4611,12.9,84.8
4612,14.3,90.9
4613,0.9,7.6
4614,7.3,53.9
4615,4.7,33.8
4616,0.7,6.5
4617,4.3,35.1
4618,0.2,5.6
4619,4.7,35.5
4620,8.7,61.8
4621,2.3,18.5
4622,1,7.2
4623,2.6,21.6
4624,2.5,17.6
4625,8,57.9
4626,4.9,38.4
4627,2.2,18.3
4628,9.1,63.6
4629,3.6,27.7
4630,0,4.8
4631,9.6,65.9
4632,7.1,51.7
4633,1.8,11.7
4634,2.5,20.5
4635,0.5,4
4636,5.8,42.3
4637,3.5,27.9
4638,2.4,19.7
4639,2.1,14.9
4640,4.9,37
4641,9.6,69
4642,0.5,6.8
4643,3.6,25.8
4644,4,29.1
4645,3.1,24.2
4646,1.1,7.8
4647,11.1,74.7
4648,8.1,59.7
4649,2.3,17.5
4650,5.3,40.8
4651,18.3,110
4652,4.4,33.8
4653,6.9,50
4654,5.4,41.6
4655,0.1,4.9
4656,0.7,7.2
4657,3.5,29.4
4658,0.4,5.9
4659,10.6,71.8
4660,0.7,6.5
4661,12,79.7
4662,5.8,43.7
4663,16.1,98.3
4664,7.1,52.6
4665,6.3,47.4
4666,6.2,44.8
4667,4.6,34.1
4668,4.6,36.2
4669,5.5,39.9
4670,6.3,47.2
4671,8.5,61.8
4672,0.9,8.4
4673,17.3,103.5
4674,2.3,18
4675,0.4,5.9
4676,2.4,17.8
4677,1.4,10.6
4678,0.4,6.2
4679,2.9,22.8
4680,10.3,70.4
4681,15.3,95.2
4682,0.6,5.2
4683,11.7,78.3
4684,0.3,5.4
4685,2,15.8
4686,0.3,4
4687,1.1,9.1
4688,2.2,17.8
4689,4.2,31.9
4690,5,37.1
4691,4.1,30.3
4692,9.9,67.5
4693,4.3,32.5
4694,1.2,12.1
4695,6.9,50.9
4696,1.1,10.1
4697,2.6,19.8
4698,3.9,30.4
4699,1.3,10.1
4700,6.1,45.6
4701,2,16.9
4702,6.8,51
4703,2,16.5
4704,1.1,9.4
4705,15.2,96.1
4706,30.1,151.5
4707,3.6,28.3
4708,9.1,62.7
4709,0.5,5.7
4710,7.7,55
4711,0.9,9.7
4712,4.1,33.6
4713,5.6,40.5
4714,1.8,16
4715,4.9,38.4
4716,8.8,62.2
4717,6.2,45.8
4718,0.6,4.3
4719,1.3,9.6
4720,4,31.1
4721,2.2,18.8
4722,2,16.1
4723,1.6,11.2
4724,4.3,32.3
4725,2.5,18.6
4726,1.2,8.2
4727,0.3,5.3
4728,0.5,5.2
4729,0.9,9
4730,12,81.4
4731,6.1,46.5
4732,2,16.1
4733,14.5,91.5
4734,10.4,71.9
4735,2.7,21.5
4736,0.1,4.1
4737,3,24.2
4738,1.6,13.9
4739,13.9,91.2
4740,3,24.2
4741,1,8.3
4742,5.8,42.9
4743,1,8.1
4744,0.2,5.3
4745,10.5,72.2
4746,0.4,5.6
4747,6,43.9
4748,3.3,24.5
4749,1.1,6.6
4750,1.5,12.8
4751,0,4.4
4752,11.8,78
4753,1.2,6.8
4754,6.5,47.6
4755,0.4,5.2
4756,11.8,81.2
4757,5,35.2
4758,13.1,85.7
4759,0.3,5.2
4760,4.4,32
4761,1.2,12.5
4762,18,108.4
4763,12.2,81.8
4764,3.7,27.2
4765,13.7,88.4
4766,0.1,5.2
4767,1.2,10.6
4768,13.2,87.1
4769,0.9,7
4770,3.1,22.9
4771,1.6,12.3
4772,2.9,21.7
4773,6.2,46.5
4774,0.3,4.2
4775,13.6,88.7
4776,4,31.8
4777,5.7,42.4
4778,4.6,33.5
4779,1.4,9.5
4780,3.3,24.3
4781,8.9,62.7
4782,4.3,32.1
4783,1.4,10.9
4784,1.8,13.8
4785,3.8,30.4
4786,1.3,10.4
4787,4.4,33.2
4788,14.1,89.6
4789,18.7,112.1
4790,7.2,53.3
4791,7.3,52.8
4792,6.1,46
4793,4.5,32.9
4794,2.1,16.6
4795,0.1,2.9
4796,7.9,57.6
4797,4.9,38
4798,2.3,18
4799,1.6,12.7
4800,3.6,28.4
4801,4.8,36.9
4802,3.8,28.3
4803,13.9,87.9
4804,0.4,5.6
4805,7.5,53.7
4806,1,8
4807,9.6,67
4808,9,63.7
4809,2.5,20.7
4810,3.1,24.2
4811,2.7,20
4812,4.2,31.7
4813,1.6,11.9
4814,3,22.3
4815,1,8.2
4816,0.3,5.1
4817,4.3,32.9
4818,26.7,139.8
4819,4.9,36.9
4820,0.2,4
4821,5,38.2
4822,1,8.5
4823,2.5,19.8
4824,14.7,94.5
4825,6.6,45.4
4826,2.7,20.3
4827,2.7,21.4
4828,0.7,6.1
4829,0.4,4.9
4830,1.6,13.8
4831,11.1,74.8
4832,4.3,33.4
4833,9.7,65.8
4834,0.7,6.4
4835,0.6,5.8
4836,0.5,5.7
4837,7.1,53.3
4838,4.2,32.9
4839,2.6,18.5
4840,0.1,4.6
4841,0,4.1
4842,0.7,5
4843,15.4,96.6
4844,0.9,8.1
4845,12.6,83.1
4846,3,21.2
4847,0.3,3.7
4848,1,7.2
4849,1,9.5
4850,6,43.8
4851,7.2,53.7
4852,6.3,46.1
4853,8.3,56.7
4854,7,52.2
4855,4,31.5
4856,1.4,10
4857,1.1,9.2
4858,5.5,42.9
4859,0.6,6.7
4860,0.1,4.4
4861,1,9.5
4862,13.8,88.3
4863,7.7,56.5
4864,4.6,34.4
4865,3.5,26.1
4866,5.2,39.4
4867,12.7,82.5
4868,1.1,7.8
4869,14.8,93.9
4870,5.2,39.5
4871,15.5,97.4
4872,10.5,72
4873,3.8,27.6
4874,2.7,23.6
4875,6.9,50.1
4876,8.5,60.1
4877,1.8,14.4
4878,0.5,6.9
4879,1.5,10.6
4880,7,52.9
4881,24.2,132.5
4882,0.5,6.4
4883,0.5,4.9
4884,2.3,17.8
4885,4,31.3
4886,4.7,36.1
4887,0.2,4.2
4888,4,31.6
4889,2.5,17.9
4890,2.4,18.6
4891,1.7,14
4892,3.7,28.4
4893,3.3,25.1
4894,6,43.6
4895,8.3,57.9
4896,2.3,18.1
4897,4.4,34.4
4898,1.3,10.5
4899,7.5,53.5
4900,4.7,35.5
4901,7.7,53.2
4902,0.4,6.4
4903,8.3,58
4904,3.9,30.3
4905,1.8,14.1
4906,3.4,27.2
4907,3.7,26.9
4908,12.5,83.5
4909,2.7,21.2
4910,0.8,6.8
4911,5.4,40.3
4912,1,9.2
4913,3,23.8
4914,0.5,4.6
4915,8.1,59
4916,16,97.9
4917,1.9,16.5
4918,0.7,5.1
4919,1.8,15.2
4920,0.4,4.7
4921,1,7.8
4922,5.9,45.7
4923,4.5,34.1
4924,1.2,8.3
4925,0.5,4.8
4926,1.1,9.7
4927,4.6,34.6
4928,1,10
4929,7.1,52.3
4930,2.6,21.1
4931,0.8,5.9
4932,2.9,21.5
4933,6,45.9
4934,1.8,14.5
4935,0.5,4.2
4936,1.6,12.1
4937,12.8,84.8
4938,2.5,18
4939,0.1,4.2
4940,1,6.7
4941,2.6,19.8
4942,12.4,82.3
4943,0.6,4.9
4944,4.5,34.5
4945,0.8,9.6
4946,1.1,8.1
4947,1.5,11.9
4948,21.3,121.3
4949,3.8,29.5
4950,4.1,30.1
4951,6.7,48.7
4952,18.4,110.9
4953,1.1,9.6
4954,3.6,26.8
4955,5.6,42.7
4956,3.6,27.8
4957,1.9,13
4958,1.4,11.6
4959,1.6,11.7
4960,2.4,20.2
4961,0.4,6.4
4962,5.1,37.5
4963,20.1,116.9
4964,3.7,28.6
4965,2.2,19
4966,5.5,40.2
4967,1.8,14.9
4968,4.3,33.1
4969,4,30.7
4970,3.5,27.5
4971,1,7.1
4972,1.7,13.3
4973,1.2,8.7
4974,0.3,4.9
4975,4.6,34.3
4976,0,5.8
4977,10.8,73.3
4978,3.7,27.3
4979,1.8,14.6
4980,14.2,89.3
4981,3.8,29.6
4982,2.7,19.2
4983,1.4,11.3
4984,1.1,8
4985,2.4,19.6
4986,3.3,25.8
4987,2.2,17.1
4988,3.7,26.2
4989,1.1,6.8
4990,5.3,39.6
4991,2.7,20
4992,8.6,61.6
4993,5,37.8
4994,6.4,46.7
4995,1.7,13.4
4996,5.9,42.9
4997,20.7,118.5
4998,3.3,26
4999,4.1,30.6
5000,0.3,5.7
5001,0.2,4
5002,5.9,42.9
5003,12.9,85.9
5004,5.7,41.9
5005,6,44.3
5006,4.3,32.2
5007,0.5,5.9
5008,5.8,40.7
5009,3,22.3
5010,3,23
5011,0.1,6.1
5012,7.8,55.9
5013,7.7,55.6
5014,11.3,75.7
5015,2,15
5016,9.5,66.2
5017,0.3,4.6
5018,1.5,13
5019,11,75.3
5020,0.7,5.9
5021,0.6,8.2
5022,1,8.3
5023,3.8,29.1
5024,1.5,13.3
5025,6.7,47.5
5026,11.7,78.4
5027,22.3,124.2
5028,0.1,3.5
5029,0.3,4.8
5030,13.7,88.6
5031,1.4,11.4
5032,2.5,19.6
5033,5.4,42.3
5034,19.9,115.9
5035,1.3,11.2
5036,1.3,8
5037,4.7,34.8
5038,2.4,17.8
5039,1.6,14.1
5040,8.3,59.1
5041,0.6,6.3
5042,2.7,21.2
5043,2.5,19.4
5044,1.5,10.5
5045,3,24.7
5046,2.4,19.5
5047,9.3,66.3
5048,0.9,9
5049,4.2,32
5050,3.3,26.7
5051,6.2,47.5
5052,0,4.2
5053,3.8,29.2
5054,2.8,21.7
5055,3.5,27.5
5056,2.5,19.9
5057,0.9,7.8
5058,1.5,11.2
5059,2.7,20.4
5060,2.5,18.7
5061,1.9,14
5062,7,51.8
5063,0.3,6.5
5064,6.4,47.4
5065,2.9,22.3
5066,6.5,48.3
5067,11.3,76.6
5068,3.2,24.2
5069,2.9,22.7
5070,2.1,16.7
5071,4.8,35
5072,9.2,65.5
5073,21.6,121.5
5074,5.7,42.6
5075,0.2,3.9
5076,4.4,33.2
5077,4.7,37.7
5078,0.3,5.4
5079,8.2,57.6
5080,0.9,8.3
5081,0.2,4.1
5082,2.9,21.7
5083,5.3,39.3
5084,17.9,107.2
5085,7.6,56.2
5086,10.4,70.9
5087,7.2,51.8
5088,13.2,86.6
5089,1.4,10.1
5090,2.5,19
5091,7.5,56.6
5092,5.4,42.7
5093,20.2,116.8
5094,2,15.7
5095,18.6,110.8
5096,3.2,25.4
5097,0.4,6.5
5098,3.3,24.5
5099,1.8,14
5100,5,37.6
5101,6.4,46.5
5102,11.3,76.6
5103,6.1,45.7
5104,0.1,4.3
5105,0.7,5.9
5106,1.7,12.3
5107,0.1,3.8
5108,0.7,7.4
5109,13.5,89.8
5110,2.2,16.7
5111,11.9,80.1
5112,1.7,14.2
5113,16,100.9
5114,3.1,23.1
5115,6.6,49.7
5116,1.2,10.7
5117,7.1,50.4
5118,3.2,24.2
5119,1.1,7.8
5120,2.3,17.6
5121,2.3,18.1
5122,5.6,42.6
5123,0.9,10.2
5124,5.5,41.7
5125,0.4,3.5
5126,6.1,45.7
5127,1.9,14.8
5128,1.3,11.6
5129,0.1,4.5
5130,3.2,24.9
5131,1.1,7.8
5132,1.9,15.8
5133,4.3,35.3
5134,13.5,88.1
5135,6.5,47.4
5136,3.2,26
5137,3.4,27.4
5138,4.1,30.8
5139,2.4,20.7
5140,7,49.1
5141,10.1,69
5142,1.6,13.9
5143,1.6,11.8
5144,0.4,5.7
5145,1.1,9
5146,11.8,78.4
5147,2.6,20.9
5148,8.8,62.2
5149,2.4,18.6
5150,3.1,24.3
5151,0.5,6.1
5152,15.1,95
5153,0.4,5
5154,0.5,4.8
5155,0.9,9.2
5156,8.3,59.8
5157,5,37.3
5158,1.4,12.4
5159,2.6,22.4
5160,3.2,23.7
5161,11.6,77.7
5162,3.4,26
5163,2.8,21.2
5164,14.2,90.9
5165,4.8,36.4
5166,10.9,74.5
5167,1.1,11.3
5168,6.5,48.1
5169,3.4,27
5170,0.5,5.2
5171,1.5,12.4
5172,8.8,62.3
5173,1.9,15.8
5174,11.6,78.8
5175,6.3,45.7
5176,3.8,28.1
5177,0.2,4.2
5178,0.2,6.3
5179,2.1,17.9
5180,4.2,32.8
5181,1.4,10.7
5182,0.1,4.7
5183,9.8,67
5184,3.7,29.9
5185,1.5,10.5
5186,2.9,22
5187,20.3,115.2
5188,10.8,74.4
5189,3.2,24.1
5190,2.4,19.5
5191,0.8,5.9
5192,0.3,4.6
5193,5.3,41.9
5194,0.8,6.3
5195,2.9,22.7
5196,8.4,60.6
5197,11.8,79
5198,1.6,13.7
5199,5.2,38.3
5200,10.2,70.7
5201,14.3,89.2
5202,2.5,19.6
5203,16.2,100.7
5204,0.8,6.9
5205,2.2,17.1
5206,2.8,23.1
5207,8.1,57.9
5208,0.3,5.9
5209,6.6,48.2
5210,1.8,14.6
5211,1,7.2
5212,4,30.8
5213,12.3,82
5214,4.3,31.5
5215,15.5,97.7
5216,0.1,5.5
5217,0.7,6
5218,5.6,43.8
5219,3,24.3
5220,5.2,39.1
5221,19.5,113.9
5222,1.4,11.6
5223,6.7,48
5224,2.8,21.4
5225,1.6,13.3
5226,6.8,50.1
5227,14.6,93.1
5228,11.1,74.1
5229,0.1,4.5
5230,7.5,53.5
5231,10.7,74.1
5232,3.6,29
5233,0,5.2
5234,4,30.1
5235,2.4,19.8
5236,3.4,26.1
5237,0.7,7.3
5238,1,8
5239,12.4,81.1
5240,4.6,34.3
5241,0.6,7.3
5242,3.1,24.1
5243,15.1,94.1
5244,5.6,41.5
5245,4.9,36.6
5246,1,8.7
5247,3.2,24.2
5248,11.6,78.4
5249,1.6,11.3
5250,0.8,7.9
5251,1,7.4
5252,8.1,59.9
5253,0.4,5.4
5254,0.3,6.8
5255,2.4,20.1
5256,8.9,61.8
5257,1,7.4
5258,1.7,11.8
5259,1.2,10.8
5260,2.2,18.6
5261,11.6,78.2
5262,1,10.1
5263,0.7,6.9
5264,4.2,32.3
5265,2.6,19.8
5266,13.3,85.4
5267,7,50.2
5268,1.3,10.9
5269,2.7,20.3
5270,2.6,20.3
5271,3.9,28.7
5272,0.8,6.5
5273,18.2,109.8
5274,0.1,2.7
5275,5.7,42.9
5276,4.8,37.1
5277,10.5,71.3
5278,1,10.3
5279,1.7,12.2
5280,2.7,22.2
5281,11.1,77
5282,3.8,29.9
5283,2.4,18.9
5284,0.8,6.3
5285,5.2,38.9
5286,4.9,37.3
5287,4.8,35.8
5288,2.7,22.2
5289,7.1,51
5290,2.8,22.1
5291,0.2,3.5
5292,2.2,17
5293,17.8,107.1
5294,0.4,3
5295,6.6,48.7
5296,12.7,82.9
5297,24.5,133.2
5298,2.8,22.5
5299,0.7,7
5300,5.5,40.6
5301,11.9,80
5302,3.1,25.2
5303,4.7,36
5304,0.6,5.6
5305,2.9,20.7
5306,1.2,10.6
5307,0.7,5.8
5308,3,22.6
5309,6.8,50.1
5310,6.5,49
5311,8.9,63.9
5312,1,8
5313,7.6,54.4
5314,3.3,25.2
5315,4.5,35
5316,12.6,80.7
5317,0.3,5.5
5318,2.9,23.5
5319,1.2,9.4
5320,13.1,84.9
5321,0.3,5.4
5322,2.6,19.8
5323,9.1,65
5324,5.5,41.1
5325,1.3,11.1
5326,4.6,35
5327,0.6,6.8
5328,4,30.3
5329,2.1,16.7
5330,10.8,73.5
5331,10.1,70
5332,3.2,26.8
5333,2.3,16.7
5334,2.2,16.8
5335,9.3,65.4
5336,12.8,84.8
5337,6.2,47.2
5338,8.1,58.4
5339,0.5,5.7
5340,4.4,33.4
5341,12.7,83.2
5342,5.4,39.8
5343,3,23.4
5344,3.8,28.5
5345,0.3,5.6
5346,3.4,26.3
5347,0.4,5.7
5348,8.9,63.3
5349,6.2,44.9
5350,0,3.3
5351,6.6,47.8
5352,8.7,60.6
5353,2.7,23.4
5354,4.9,37.6
5355,6.6,49.2
5356,1.6,11.7
5357,1.2,10.1
5358,6.6,48.6
5359,0.6,4.3
5360,12.8,83
5361,1.1,7.8
5362,8,57.8
5363,5.5,40.5
5364,1.8,16.4
5365,1.8,14.7
